Time(sec)	CellId	BwpId	txStreamId 	IMSI	rxStreamId	pathLoss(dB)
0.671071	1	0	1	1	1	-103.375
0.672	1	0	0	1	0	-103.375
0.672071	1	0	0	1	0	-103.375
0.673	1	0	0	1	0	-103.375
0.673071	1	0	0	1	0	-103.375
0.673071	1	0	1	1	1	-103.375
0.674	1	0	0	1	0	-103.375
0.674071	1	0	0	1	0	-103.375
0.675	1	0	0	1	0	-103.375
0.675071	1	0	0	1	0	-103.375
0.676	1	0	0	1	0	-103.375
0.676071	1	0	0	1	0	-103.375
0.677	1	0	0	1	0	-103.375
0.677071	1	0	0	1	0	-103.375
0.677071	1	0	1	1	1	-103.375
0.678	1	0	0	1	0	-103.375
0.678071	1	0	0	1	0	-103.375
0.678071	1	0	1	1	1	-103.375
0.679	1	0	0	1	0	-103.375
0.679071	1	0	0	1	0	-103.375
0.679071	1	0	1	1	1	-103.375
0.68	1	0	0	1	0	-103.375
0.680071	1	0	0	1	0	-103.375
0.680071	1	0	1	1	1	-103.375
0.681	1	0	0	1	0	-103.375
0.681071	1	0	0	1	0	-103.375
0.682	1	0	0	1	0	-103.375
0.682071	1	0	0	1	0	-103.375
0.683	1	0	0	1	0	-103.375
0.683071	1	0	0	1	0	-103.375
0.684	1	0	0	1	0	-103.375
0.684071	1	0	0	1	0	-103.375
0.684071	1	0	1	1	1	-103.375
0.685	1	0	0	1	0	-103.375
0.685071	1	0	0	1	0	-103.375
0.686	1	0	0	1	0	-103.375
0.686071	1	0	0	1	0	-103.375
0.687	1	0	0	1	0	-103.375
0.687071	1	0	0	1	0	-103.375
0.688	1	0	0	1	0	-103.375
0.688071	1	0	0	1	0	-103.375
0.688071	1	0	1	1	1	-103.375
0.689	1	0	0	1	0	-103.375
0.689071	1	0	0	1	0	-103.375
0.69	1	0	0	1	0	-103.375
0.690071	1	0	0	1	0	-103.375
0.690071	1	0	1	1	1	-103.375
0.691	1	0	0	1	0	-103.375
0.691071	1	0	0	1	0	-103.375
0.692	1	0	0	1	0	-103.375
0.692071	1	0	0	1	0	-103.375
0.693	1	0	0	1	0	-103.375
0.693071	1	0	0	1	0	-103.375
0.694	1	0	0	1	0	-103.375
0.694071	1	0	0	1	0	-103.375
0.695	1	0	0	1	0	-103.375
0.695071	1	0	0	1	0	-103.375
0.695071	1	0	1	1	1	-103.375
0.696	1	0	0	1	0	-103.375
0.696071	1	0	0	1	0	-103.375
0.697	1	0	0	1	0	-103.375
0.697071	1	0	0	1	0	-103.375
0.698	1	0	0	1	0	-103.375
0.698071	1	0	0	1	0	-103.375
0.698071	1	0	1	1	1	-103.375
0.699	1	0	0	1	0	-103.375
0.699071	1	0	0	1	0	-103.375
0.7	1	0	0	1	0	-103.375
0.700071	1	0	0	1	0	-103.375
0.701	1	0	0	1	0	-103.375
0.701071	1	0	0	1	0	-103.375
0.701071	1	0	1	1	1	-103.375
0.702	1	0	0	1	0	-103.375
0.702071	1	0	0	1	0	-103.375
0.703	1	0	0	1	0	-103.375
0.703071	1	0	0	1	0	-103.375
0.704	1	0	0	1	0	-103.375
0.704071	1	0	0	1	0	-103.375
0.705	1	0	0	1	0	-103.375
0.705071	1	0	0	1	0	-103.375
0.705071	1	0	1	1	1	-103.375
0.706	1	0	0	1	0	-103.375
0.706071	1	0	0	1	0	-103.375
0.706071	1	0	1	1	1	-103.375
0.707	1	0	0	1	0	-103.375
0.707071	1	0	0	1	0	-103.375
0.708	1	0	0	1	0	-103.375
0.708071	1	0	0	1	0	-103.375
0.709	1	0	0	1	0	-103.375
0.709071	1	0	0	1	0	-103.375
0.709071	1	0	1	1	1	-103.375
0.71	1	0	0	1	0	-103.375
0.710071	1	0	0	1	0	-103.375
0.711	1	0	0	1	0	-103.375
0.711071	1	0	0	1	0	-103.375
0.712	1	0	0	1	0	-103.375
0.712071	1	0	0	1	0	-103.375
0.713	1	0	0	1	0	-103.375
0.713071	1	0	0	1	0	-103.375
0.714	1	0	0	1	0	-103.375
0.714071	1	0	0	1	0	-103.375
0.715	1	0	0	1	0	-103.375
0.715071	1	0	0	1	0	-103.375
0.716	1	0	0	1	0	-103.375
0.716071	1	0	0	1	0	-123.879
0.716071	1	0	1	1	1	-123.879
0.717	1	0	0	1	0	-123.879
0.717071	1	0	0	1	0	-123.879
0.718	1	0	0	1	0	-123.879
0.718071	1	0	0	1	0	-123.879
0.718071	1	0	1	1	1	-123.879
0.719	1	0	0	1	0	-123.879
0.719071	1	0	0	1	0	-123.879
0.72	1	0	0	1	0	-123.879
0.720071	1	0	0	1	0	-123.879
0.721	1	0	0	1	0	-123.879
0.721071	1	0	0	1	0	-123.879
0.722	1	0	0	1	0	-123.879
0.722071	1	0	0	1	0	-123.879
0.722071	1	0	1	1	1	-123.879
0.723	1	0	0	1	0	-123.879
0.723071	1	0	0	1	0	-123.879
0.724	1	0	0	1	0	-123.879
0.724071	1	0	0	1	0	-123.879
0.725	1	0	0	1	0	-123.879
0.725071	1	0	0	1	0	-123.879
0.725071	1	0	1	1	1	-123.879
0.726	1	0	0	1	0	-123.879
0.726071	1	0	0	1	0	-123.879
0.727	1	0	0	1	0	-123.879
0.727071	1	0	0	1	0	-123.879
0.728	1	0	0	1	0	-123.879
0.728071	1	0	0	1	0	-123.879
0.729	1	0	0	1	0	-123.879
0.729071	1	0	0	1	0	-123.879
0.73	1	0	0	1	0	-123.879
0.730071	1	0	0	1	0	-123.879
0.731	1	0	0	1	0	-123.879
0.731071	1	0	0	1	0	-123.879
0.732	1	0	0	1	0	-123.879
0.732071	1	0	0	1	0	-123.879
0.733	1	0	0	1	0	-123.879
0.733071	1	0	0	1	0	-123.879
0.734	1	0	0	1	0	-123.879
0.734071	1	0	0	1	0	-123.879
0.735	1	0	0	1	0	-123.879
0.735071	1	0	0	1	0	-123.879
0.736	1	0	0	1	0	-123.879
0.736071	1	0	0	1	0	-123.879
0.736071	1	0	1	1	1	-123.879
0.737	1	0	0	1	0	-123.879
0.737071	1	0	0	1	0	-123.879
0.738	1	0	0	1	0	-123.879
0.738071	1	0	0	1	0	-123.879
0.738071	1	0	1	1	1	-123.879
0.739	1	0	0	1	0	-123.879
0.739071	1	0	0	1	0	-123.879
0.739071	1	0	1	1	1	-123.879
0.74	1	0	0	1	0	-123.879
0.740071	1	0	0	1	0	-123.879
0.741	1	0	0	1	0	-123.879
0.741071	1	0	0	1	0	-123.879
0.742	1	0	0	1	0	-123.879
0.742071	1	0	0	1	0	-123.879
0.742071	1	0	1	1	1	-123.879
0.743	1	0	0	1	0	-123.879
0.743071	1	0	0	1	0	-123.879
0.744	1	0	0	1	0	-123.879
0.744071	1	0	0	1	0	-123.879
0.745	1	0	0	1	0	-123.879
0.745071	1	0	0	1	0	-123.879
0.745071	1	0	1	1	1	-123.879
0.746	1	0	0	1	0	-123.879
0.746071	1	0	0	1	0	-123.879
0.747	1	0	0	1	0	-123.879
0.747071	1	0	0	1	0	-123.879
0.748	1	0	0	1	0	-123.879
0.748071	1	0	0	1	0	-123.879
0.749	1	0	0	1	0	-123.879
0.749071	1	0	0	1	0	-123.879
0.75	1	0	0	1	0	-123.879
0.750071	1	0	0	1	0	-123.879
0.751	1	0	0	1	0	-123.879
0.751071	1	0	0	1	0	-123.879
0.752	1	0	0	1	0	-123.879
0.752071	1	0	0	1	0	-123.879
0.753	1	0	0	1	0	-123.879
0.753071	1	0	0	1	0	-123.879
0.754	1	0	0	1	0	-123.879
0.754071	1	0	0	1	0	-123.879
0.755	1	0	0	1	0	-123.879
0.755071	1	0	0	1	0	-123.879
0.756	1	0	0	1	0	-123.879
0.756071	1	0	0	1	0	-123.879
0.756071	1	0	1	1	1	-123.879
0.757	1	0	0	1	0	-123.879
0.757071	1	0	0	1	0	-123.879
0.758	1	0	0	1	0	-123.879
0.758071	1	0	0	1	0	-123.879
0.758071	1	0	1	1	1	-123.879
0.759	1	0	0	1	0	-123.879
0.759071	1	0	0	1	0	-123.879
0.759071	1	0	1	1	1	-123.879
0.76	1	0	0	1	0	-123.879
0.760071	1	0	0	1	0	-123.879
0.761	1	0	0	1	0	-123.879
0.761071	1	0	0	1	0	-123.879
0.762	1	0	0	1	0	-123.879
0.762071	1	0	0	1	0	-123.879
0.762071	1	0	1	1	1	-123.879
0.763	1	0	0	1	0	-123.879
0.763071	1	0	0	1	0	-123.879
0.764	1	0	0	1	0	-123.879
0.764071	1	0	0	1	0	-123.879
0.765	1	0	0	1	0	-123.879
0.765071	1	0	0	1	0	-123.879
0.765071	1	0	1	1	1	-123.879
0.766	1	0	0	1	0	-123.879
0.766071	1	0	0	1	0	-123.879
0.767	1	0	0	1	0	-123.879
0.767071	1	0	0	1	0	-123.879
0.768	1	0	0	1	0	-123.879
0.768071	1	0	0	1	0	-123.879
0.769	1	0	0	1	0	-123.879
0.769071	1	0	0	1	0	-123.879
0.77	1	0	0	1	0	-123.879
0.770071	1	0	0	1	0	-123.879
0.771	1	0	0	1	0	-123.879
0.771071	1	0	0	1	0	-123.879
0.772	1	0	0	1	0	-123.879
0.772071	1	0	0	1	0	-123.879
0.773	1	0	0	1	0	-123.879
0.773071	1	0	0	1	0	-123.879
0.774	1	0	0	1	0	-123.879
0.774071	1	0	0	1	0	-123.879
0.775	1	0	0	1	0	-123.879
0.775071	1	0	0	1	0	-123.879
0.776	1	0	0	1	0	-123.879
0.776071	1	0	0	1	0	-123.879
0.776071	1	0	1	1	1	-123.879
0.777	1	0	0	1	0	-123.879
0.777071	1	0	0	1	0	-123.879
0.778	1	0	0	1	0	-123.879
0.778071	1	0	0	1	0	-123.879
0.778071	1	0	1	1	1	-123.879
0.779	1	0	0	1	0	-123.879
0.779071	1	0	0	1	0	-123.879
0.779071	1	0	1	1	1	-123.879
0.78	1	0	0	1	0	-123.879
0.780071	1	0	0	1	0	-123.879
0.781	1	0	0	1	0	-123.879
0.781071	1	0	0	1	0	-123.879
0.782	1	0	0	1	0	-123.879
0.782071	1	0	0	1	0	-123.879
0.782071	1	0	1	1	1	-123.879
0.783	1	0	0	1	0	-123.879
0.783071	1	0	0	1	0	-123.879
0.784	1	0	0	1	0	-123.879
0.784071	1	0	0	1	0	-123.879
0.785	1	0	0	1	0	-123.879
0.785071	1	0	0	1	0	-123.879
0.785071	1	0	1	1	1	-123.879
0.786	1	0	0	1	0	-123.879
0.786071	1	0	0	1	0	-123.879
0.787	1	0	0	1	0	-123.879
0.787071	1	0	0	1	0	-123.879
0.788	1	0	0	1	0	-123.879
0.788071	1	0	0	1	0	-123.879
0.789	1	0	0	1	0	-123.879
0.789071	1	0	0	1	0	-123.879
0.79	1	0	0	1	0	-123.879
0.790071	1	0	0	1	0	-123.879
0.791	1	0	0	1	0	-123.879
0.791071	1	0	0	1	0	-123.879
0.792	1	0	0	1	0	-123.879
0.792071	1	0	0	1	0	-123.879
0.793	1	0	0	1	0	-123.879
0.793071	1	0	0	1	0	-123.879
0.794	1	0	0	1	0	-123.879
0.794071	1	0	0	1	0	-123.879
0.795	1	0	0	1	0	-123.879
0.795071	1	0	0	1	0	-123.879
0.796	1	0	0	1	0	-123.879
0.796071	1	0	0	1	0	-123.879
0.796071	1	0	1	1	1	-123.879
0.797	1	0	0	1	0	-123.879
0.797071	1	0	0	1	0	-123.879
0.798	1	0	0	1	0	-123.879
0.798071	1	0	0	1	0	-123.879
0.798071	1	0	1	1	1	-123.879
0.799	1	0	0	1	0	-123.879
0.799071	1	0	0	1	0	-123.879
0.799071	1	0	1	1	1	-123.879
0.8	1	0	0	1	0	-123.879
0.800071	1	0	0	1	0	-123.879
0.801	1	0	0	1	0	-123.879
0.801071	1	0	0	1	0	-123.879
0.802	1	0	0	1	0	-123.879
0.802071	1	0	0	1	0	-123.879
0.802071	1	0	1	1	1	-123.879
0.803	1	0	0	1	0	-123.879
0.803071	1	0	0	1	0	-123.879
0.804	1	0	0	1	0	-123.879
0.804071	1	0	0	1	0	-123.879
0.805	1	0	0	1	0	-123.879
0.805071	1	0	0	1	0	-123.879
0.805071	1	0	1	1	1	-123.879
0.806	1	0	0	1	0	-123.879
0.806071	1	0	0	1	0	-123.879
0.807	1	0	0	1	0	-123.879
0.807071	1	0	0	1	0	-123.879
0.808	1	0	0	1	0	-123.879
0.808071	1	0	0	1	0	-123.879
0.809	1	0	0	1	0	-123.879
0.809071	1	0	0	1	0	-123.879
0.81	1	0	0	1	0	-123.879
0.810071	1	0	0	1	0	-123.879
0.811	1	0	0	1	0	-123.879
0.811071	1	0	0	1	0	-123.879
0.812	1	0	0	1	0	-123.879
0.812071	1	0	0	1	0	-123.879
0.813	1	0	0	1	0	-123.879
0.813071	1	0	0	1	0	-123.879
0.814	1	0	0	1	0	-123.879
0.814071	1	0	0	1	0	-123.879
0.815	1	0	0	1	0	-123.879
0.815071	1	0	0	1	0	-123.879
0.816	1	0	0	1	0	-123.879
0.816071	1	0	0	1	0	-123.879
0.816071	1	0	1	1	1	-123.879
0.817	1	0	0	1	0	-123.879
0.817071	1	0	0	1	0	-123.879
0.818	1	0	0	1	0	-123.879
0.818071	1	0	0	1	0	-123.879
0.818071	1	0	1	1	1	-123.879
0.819	1	0	0	1	0	-123.879
0.819071	1	0	0	1	0	-123.879
0.819071	1	0	1	1	1	-123.879
0.82	1	0	0	1	0	-123.879
0.820071	1	0	0	1	0	-123.879
0.821	1	0	0	1	0	-123.879
0.821071	1	0	0	1	0	-123.879
0.822	1	0	0	1	0	-123.879
0.822071	1	0	0	1	0	-123.879
0.822071	1	0	1	1	1	-123.879
0.823	1	0	0	1	0	-123.879
0.823071	1	0	0	1	0	-123.879
0.824	1	0	0	1	0	-123.879
0.824071	1	0	0	1	0	-123.879
0.825	1	0	0	1	0	-123.879
0.825071	1	0	0	1	0	-123.879
0.825071	1	0	1	1	1	-123.879
0.826	1	0	0	1	0	-123.879
0.826071	1	0	0	1	0	-123.879
0.827	1	0	0	1	0	-123.879
0.827071	1	0	0	1	0	-123.879
0.828	1	0	0	1	0	-123.879
0.828071	1	0	0	1	0	-123.879
0.829	1	0	0	1	0	-123.879
0.829071	1	0	0	1	0	-123.879
0.83	1	0	0	1	0	-123.879
0.830071	1	0	0	1	0	-123.879
0.831	1	0	0	1	0	-123.879
0.831071	1	0	0	1	0	-123.879
0.832	1	0	0	1	0	-123.879
0.832071	1	0	0	1	0	-123.879
0.833	1	0	0	1	0	-123.879
0.833071	1	0	0	1	0	-123.879
0.834	1	0	0	1	0	-123.879
0.834071	1	0	0	1	0	-123.879
0.835	1	0	0	1	0	-123.879
0.835071	1	0	0	1	0	-123.879
0.836	1	0	0	1	0	-123.879
0.836071	1	0	0	1	0	-123.879
0.836071	1	0	1	1	1	-123.879
0.837	1	0	0	1	0	-123.879
0.837071	1	0	0	1	0	-123.879
0.838	1	0	0	1	0	-123.879
0.838071	1	0	0	1	0	-123.879
0.838071	1	0	1	1	1	-123.879
0.839	1	0	0	1	0	-123.879
0.839071	1	0	0	1	0	-123.879
0.839071	1	0	1	1	1	-123.879
0.84	1	0	0	1	0	-123.879
0.840071	1	0	0	1	0	-123.879
0.841	1	0	0	1	0	-123.879
0.841071	1	0	0	1	0	-123.879
0.842	1	0	0	1	0	-123.879
0.842071	1	0	0	1	0	-123.879
0.842071	1	0	1	1	1	-123.879
0.843	1	0	0	1	0	-123.879
0.843071	1	0	0	1	0	-123.879
0.844	1	0	0	1	0	-123.879
0.844071	1	0	0	1	0	-123.879
0.845	1	0	0	1	0	-123.879
0.845071	1	0	0	1	0	-123.879
0.845071	1	0	1	1	1	-123.879
0.846	1	0	0	1	0	-123.879
0.846071	1	0	0	1	0	-123.879
0.847	1	0	0	1	0	-123.879
0.847071	1	0	0	1	0	-123.879
0.848	1	0	0	1	0	-123.879
0.848071	1	0	0	1	0	-123.879
0.849	1	0	0	1	0	-123.879
0.849071	1	0	0	1	0	-123.879
0.85	1	0	0	1	0	-123.879
0.850071	1	0	0	1	0	-123.879
0.851	1	0	0	1	0	-123.879
0.851071	1	0	0	1	0	-123.879
0.852	1	0	0	1	0	-123.879
0.852071	1	0	0	1	0	-123.879
0.853	1	0	0	1	0	-123.879
0.853071	1	0	0	1	0	-123.879
0.854	1	0	0	1	0	-123.879
0.854071	1	0	0	1	0	-123.879
0.855	1	0	0	1	0	-123.879
0.855071	1	0	0	1	0	-123.879
0.856	1	0	0	1	0	-123.879
0.856071	1	0	0	1	0	-123.879
0.856071	1	0	1	1	1	-123.879
0.857	1	0	0	1	0	-123.879
0.857071	1	0	0	1	0	-123.879
0.858	1	0	0	1	0	-123.879
0.858071	1	0	0	1	0	-123.879
0.858071	1	0	1	1	1	-123.879
0.859	1	0	0	1	0	-123.879
0.859071	1	0	0	1	0	-123.879
0.859071	1	0	1	1	1	-123.879
0.86	1	0	0	1	0	-123.879
0.860071	1	0	0	1	0	-123.879
0.861	1	0	0	1	0	-123.879
0.861071	1	0	0	1	0	-123.879
0.862	1	0	0	1	0	-123.879
0.862071	1	0	0	1	0	-123.879
0.862071	1	0	1	1	1	-123.879
0.863	1	0	0	1	0	-123.879
0.863071	1	0	0	1	0	-123.879
0.864	1	0	0	1	0	-123.879
0.864071	1	0	0	1	0	-123.879
0.865	1	0	0	1	0	-123.879
0.865071	1	0	0	1	0	-123.879
0.865071	1	0	1	1	1	-123.879
0.866	1	0	0	1	0	-123.879
0.866071	1	0	0	1	0	-123.879
0.867	1	0	0	1	0	-123.879
0.867071	1	0	0	1	0	-123.879
0.868	1	0	0	1	0	-123.879
0.868071	1	0	0	1	0	-123.879
0.869	1	0	0	1	0	-123.879
0.869071	1	0	0	1	0	-123.879
0.87	1	0	0	1	0	-123.879
0.870071	1	0	0	1	0	-123.879
0.871	1	0	0	1	0	-123.879
0.871071	1	0	0	1	0	-123.879
0.872	1	0	0	1	0	-123.879
0.872071	1	0	0	1	0	-123.879
0.873	1	0	0	1	0	-123.879
0.873071	1	0	0	1	0	-123.879
0.874	1	0	0	1	0	-123.879
0.874071	1	0	0	1	0	-123.879
0.875	1	0	0	1	0	-123.879
0.875071	1	0	0	1	0	-123.879
0.876	1	0	0	1	0	-123.879
0.876071	1	0	0	1	0	-123.879
0.876071	1	0	1	1	1	-123.879
0.877	1	0	0	1	0	-123.879
0.877071	1	0	0	1	0	-123.879
0.878	1	0	0	1	0	-123.879
0.878071	1	0	0	1	0	-123.879
0.878071	1	0	1	1	1	-123.879
0.879	1	0	0	1	0	-123.879
0.879071	1	0	0	1	0	-123.879
0.879071	1	0	1	1	1	-123.879
0.88	1	0	0	1	0	-123.879
0.880071	1	0	0	1	0	-123.879
0.881	1	0	0	1	0	-123.879
0.881071	1	0	0	1	0	-123.879
0.882	1	0	0	1	0	-123.879
0.882071	1	0	0	1	0	-123.879
0.882071	1	0	1	1	1	-123.879
0.883	1	0	0	1	0	-123.879
0.883071	1	0	0	1	0	-123.879
0.884	1	0	0	1	0	-123.879
0.884071	1	0	0	1	0	-123.879
0.885	1	0	0	1	0	-123.879
0.885071	1	0	0	1	0	-123.879
0.885071	1	0	1	1	1	-123.879
0.886	1	0	0	1	0	-123.879
0.886071	1	0	0	1	0	-123.879
0.887	1	0	0	1	0	-123.879
0.887071	1	0	0	1	0	-123.879
0.888	1	0	0	1	0	-123.879
0.888071	1	0	0	1	0	-123.879
0.889	1	0	0	1	0	-123.879
0.889071	1	0	0	1	0	-123.879
0.89	1	0	0	1	0	-123.879
0.890071	1	0	0	1	0	-123.879
0.891	1	0	0	1	0	-123.879
0.891071	1	0	0	1	0	-123.879
0.892	1	0	0	1	0	-123.879
0.892071	1	0	0	1	0	-123.879
0.893	1	0	0	1	0	-123.879
0.893071	1	0	0	1	0	-123.879
0.894	1	0	0	1	0	-123.879
0.894071	1	0	0	1	0	-123.879
0.895	1	0	0	1	0	-123.879
0.895071	1	0	0	1	0	-123.879
0.896	1	0	0	1	0	-123.879
0.896071	1	0	0	1	0	-123.879
0.896071	1	0	1	1	1	-123.879
0.897	1	0	0	1	0	-123.879
0.897071	1	0	0	1	0	-123.879
0.898	1	0	0	1	0	-123.879
0.898071	1	0	0	1	0	-123.879
0.898071	1	0	1	1	1	-123.879
0.899	1	0	0	1	0	-123.879
0.899071	1	0	0	1	0	-123.879
0.899071	1	0	1	1	1	-123.879
0.9	1	0	0	1	0	-123.879
0.900071	1	0	0	1	0	-123.879
0.901	1	0	0	1	0	-123.879
0.901071	1	0	0	1	0	-123.879
0.902	1	0	0	1	0	-123.879
0.902071	1	0	0	1	0	-123.879
0.902071	1	0	1	1	1	-123.879
0.903	1	0	0	1	0	-123.879
0.903071	1	0	0	1	0	-123.879
0.904	1	0	0	1	0	-123.879
0.904071	1	0	0	1	0	-123.879
0.905	1	0	0	1	0	-123.879
0.905071	1	0	0	1	0	-123.879
0.905071	1	0	1	1	1	-123.879
0.906	1	0	0	1	0	-123.879
0.906071	1	0	0	1	0	-123.879
0.907	1	0	0	1	0	-123.879
0.907071	1	0	0	1	0	-123.879
0.908	1	0	0	1	0	-123.879
0.908071	1	0	0	1	0	-123.879
0.909	1	0	0	1	0	-123.879
0.909071	1	0	0	1	0	-123.879
0.91	1	0	0	1	0	-123.879
0.910071	1	0	0	1	0	-123.879
0.911	1	0	0	1	0	-123.879
0.911071	1	0	0	1	0	-123.879
0.912	1	0	0	1	0	-123.879
0.912071	1	0	0	1	0	-123.879
0.913	1	0	0	1	0	-123.879
0.913071	1	0	0	1	0	-123.879
0.914	1	0	0	1	0	-123.879
0.914071	1	0	0	1	0	-123.879
0.915	1	0	0	1	0	-123.879
0.915071	1	0	0	1	0	-123.879
0.916	1	0	0	1	0	-123.879
0.916071	1	0	0	1	0	-123.879
0.916071	1	0	1	1	1	-123.879
0.917	1	0	0	1	0	-123.879
0.917071	1	0	0	1	0	-123.879
0.918	1	0	0	1	0	-123.879
0.918071	1	0	0	1	0	-123.879
0.918071	1	0	1	1	1	-123.879
0.919	1	0	0	1	0	-123.879
0.919071	1	0	0	1	0	-123.879
0.919071	1	0	1	1	1	-123.879
0.92	1	0	0	1	0	-123.879
0.920071	1	0	0	1	0	-123.879
0.921	1	0	0	1	0	-123.879
0.921071	1	0	0	1	0	-123.879
0.922	1	0	0	1	0	-123.879
0.922071	1	0	0	1	0	-123.879
0.922071	1	0	1	1	1	-123.879
0.923	1	0	0	1	0	-123.879
0.923071	1	0	0	1	0	-123.879
0.924	1	0	0	1	0	-123.879
0.924071	1	0	0	1	0	-123.879
0.925	1	0	0	1	0	-123.879
0.925071	1	0	0	1	0	-123.879
0.925071	1	0	1	1	1	-123.879
0.926	1	0	0	1	0	-123.879
0.926071	1	0	0	1	0	-123.879
0.927	1	0	0	1	0	-123.879
0.927071	1	0	0	1	0	-123.879
0.928	1	0	0	1	0	-123.879
0.928071	1	0	0	1	0	-123.879
0.929	1	0	0	1	0	-123.879
0.929071	1	0	0	1	0	-123.879
0.93	1	0	0	1	0	-123.879
0.930071	1	0	0	1	0	-123.879
0.931	1	0	0	1	0	-123.879
0.931071	1	0	0	1	0	-123.879
0.932	1	0	0	1	0	-123.879
0.932071	1	0	0	1	0	-123.879
0.933	1	0	0	1	0	-123.879
0.933071	1	0	0	1	0	-123.879
0.934	1	0	0	1	0	-123.879
0.934071	1	0	0	1	0	-123.879
0.935	1	0	0	1	0	-123.879
0.935071	1	0	0	1	0	-123.879
0.936	1	0	0	1	0	-123.879
0.936071	1	0	0	1	0	-123.879
0.936071	1	0	1	1	1	-123.879
0.937	1	0	0	1	0	-123.879
0.937071	1	0	0	1	0	-123.879
0.938	1	0	0	1	0	-123.879
0.938071	1	0	0	1	0	-123.879
0.938071	1	0	1	1	1	-123.879
0.939	1	0	0	1	0	-123.879
0.939071	1	0	0	1	0	-123.879
0.939071	1	0	1	1	1	-123.879
0.94	1	0	0	1	0	-123.879
0.940071	1	0	0	1	0	-123.879
0.941	1	0	0	1	0	-123.879
0.941071	1	0	0	1	0	-123.879
0.942	1	0	0	1	0	-123.879
0.942071	1	0	0	1	0	-123.879
0.942071	1	0	1	1	1	-123.879
0.943	1	0	0	1	0	-123.879
0.943071	1	0	0	1	0	-123.879
0.944	1	0	0	1	0	-123.879
0.944071	1	0	0	1	0	-123.879
0.945	1	0	0	1	0	-123.879
0.945071	1	0	0	1	0	-123.879
0.945071	1	0	1	1	1	-123.879
0.946	1	0	0	1	0	-123.879
0.946071	1	0	0	1	0	-123.879
0.947	1	0	0	1	0	-123.879
0.947071	1	0	0	1	0	-123.879
0.948	1	0	0	1	0	-123.879
0.948071	1	0	0	1	0	-123.879
0.949	1	0	0	1	0	-123.879
0.949071	1	0	0	1	0	-123.879
0.95	1	0	0	1	0	-123.879
0.950071	1	0	0	1	0	-123.879
0.951	1	0	0	1	0	-123.879
0.951071	1	0	0	1	0	-123.879
0.952	1	0	0	1	0	-123.879
0.952071	1	0	0	1	0	-123.879
0.953	1	0	0	1	0	-123.879
0.953071	1	0	0	1	0	-123.879
0.954	1	0	0	1	0	-123.879
0.954071	1	0	0	1	0	-123.879
0.955	1	0	0	1	0	-123.879
0.955071	1	0	0	1	0	-123.879
0.956	1	0	0	1	0	-123.879
0.956071	1	0	0	1	0	-123.879
0.956071	1	0	1	1	1	-123.879
0.957	1	0	0	1	0	-123.879
0.957071	1	0	0	1	0	-123.879
0.958	1	0	0	1	0	-123.879
0.958071	1	0	0	1	0	-123.879
0.958071	1	0	1	1	1	-123.879
0.959	1	0	0	1	0	-123.879
0.959071	1	0	0	1	0	-123.879
0.959071	1	0	1	1	1	-123.879
0.96	1	0	0	1	0	-123.879
0.960071	1	0	0	1	0	-123.879
0.961	1	0	0	1	0	-123.879
0.961071	1	0	0	1	0	-123.879
0.962	1	0	0	1	0	-123.879
0.962071	1	0	0	1	0	-123.879
0.962071	1	0	1	1	1	-123.879
0.963	1	0	0	1	0	-123.879
0.963071	1	0	0	1	0	-123.879
0.964	1	0	0	1	0	-123.879
0.964071	1	0	0	1	0	-123.879
0.965	1	0	0	1	0	-123.879
0.965071	1	0	0	1	0	-123.879
0.965071	1	0	1	1	1	-123.879
0.966	1	0	0	1	0	-123.879
0.966071	1	0	0	1	0	-123.879
0.967	1	0	0	1	0	-123.879
0.967071	1	0	0	1	0	-123.879
0.968	1	0	0	1	0	-123.879
0.968071	1	0	0	1	0	-123.879
0.969	1	0	0	1	0	-123.879
0.969071	1	0	0	1	0	-123.879
0.97	1	0	0	1	0	-123.879
0.970071	1	0	0	1	0	-123.879
0.971	1	0	0	1	0	-123.879
0.971071	1	0	0	1	0	-123.879
0.972	1	0	0	1	0	-123.879
0.972071	1	0	0	1	0	-123.879
0.973	1	0	0	1	0	-123.879
0.973071	1	0	0	1	0	-123.879
0.974	1	0	0	1	0	-123.879
0.974071	1	0	0	1	0	-123.879
0.975	1	0	0	1	0	-123.879
0.975071	1	0	0	1	0	-123.879
0.976	1	0	0	1	0	-123.879
0.976071	1	0	0	1	0	-123.879
0.976071	1	0	1	1	1	-123.879
0.977	1	0	0	1	0	-123.879
0.977071	1	0	0	1	0	-123.879
0.978	1	0	0	1	0	-123.879
0.978071	1	0	0	1	0	-123.879
0.978071	1	0	1	1	1	-123.879
0.979	1	0	0	1	0	-123.879
0.979071	1	0	0	1	0	-123.879
0.979071	1	0	1	1	1	-123.879
0.98	1	0	0	1	0	-123.879
0.980071	1	0	0	1	0	-123.879
0.981	1	0	0	1	0	-123.879
0.981071	1	0	0	1	0	-123.879
0.982	1	0	0	1	0	-123.879
0.982071	1	0	0	1	0	-123.879
0.982071	1	0	1	1	1	-123.879
0.983	1	0	0	1	0	-123.879
0.983071	1	0	0	1	0	-123.879
0.984	1	0	0	1	0	-123.879
0.984071	1	0	0	1	0	-123.879
0.985	1	0	0	1	0	-123.879
0.985071	1	0	0	1	0	-123.879
0.985071	1	0	1	1	1	-123.879
0.986	1	0	0	1	0	-123.879
