time(s)	cellId	rnti	lcid	packetSize	delay(s)
0.819029	2	1	4	1030	0.236307
0.819029	2	1	4	1030	0.236267
0.819029	2	1	4	1030	0.236227
0.819029	2	1	4	1030	0.236187
0.819029	2	1	4	1030	0.236147
0.819029	2	1	4	1030	0.236107
0.819029	2	1	4	1030	0.236067
0.819029	2	1	4	1030	0.236027
0.819029	2	1	4	1030	0.235987
0.819029	2	1	4	1030	0.235947
0.819029	2	1	4	1030	0.235907
0.819029	2	1	4	1030	0.235867
0.819029	2	1	4	1030	0.235827
0.819029	2	1	4	1030	0.235787
0.819029	2	1	4	1030	0.235747
0.819029	2	1	4	1030	0.235707
0.819029	2	1	4	1030	0.235667
0.819029	2	1	4	1030	0.235627
0.819029	2	1	4	1030	0.235587
0.819029	2	1	4	1030	0.235547
0.819029	2	1	4	1030	0.235507
0.819029	2	1	4	1030	0.235467
0.819029	2	1	4	1030	0.235427
0.819029	2	1	4	1030	0.235387
0.819029	2	1	4	1030	0.235347
0.819029	2	1	4	1030	0.235307
0.819029	2	1	4	1030	0.235267
0.819029	2	1	4	1030	0.235227
0.819029	2	1	4	1030	0.235187
0.819029	2	1	4	1030	0.235147
0.819029	2	1	4	1030	0.235107
0.819029	2	1	4	1030	0.235067
0.819029	2	1	4	1030	0.235027
0.819029	2	1	4	1030	0.231227
0.819029	2	1	4	1030	0.231187
0.819029	2	1	4	1030	0.231147
0.819029	2	1	4	1030	0.231107
0.819029	2	1	4	1030	0.231067
0.819029	2	1	4	1030	0.231027
0.819029	2	1	4	1030	0.230987
0.819029	2	1	4	1030	0.230947
0.819029	2	1	4	1030	0.230907
0.819029	2	1	4	1030	0.230867
0.819029	2	1	4	1030	0.230827
0.819029	2	1	4	1030	0.230787
0.819029	2	1	4	1030	0.230747
0.819029	2	1	4	1030	0.230707
0.819029	2	1	4	1030	0.230667
0.819029	2	1	4	1030	0.230627
0.819029	2	1	4	1030	0.230587
0.819029	2	1	4	1030	0.230547
0.819029	2	1	4	1030	0.230507
0.819029	2	1	4	1030	0.230467
0.819029	2	1	4	1030	0.230427
0.819029	2	1	4	1030	0.230387
0.819029	2	1	4	1030	0.230347
0.819029	2	1	4	1030	0.230307
0.819029	2	1	4	1030	0.230267
0.819029	2	1	4	1030	0.230227
0.819029	2	1	4	1030	0.230187
0.819029	2	1	4	1030	0.230147
0.819029	2	1	4	1030	0.230107
0.819029	2	1	4	1030	0.230067
0.819029	2	1	4	1030	0.230027
0.819029	2	1	4	1030	0.229987
0.819029	2	1	4	1030	0.229947
0.819029	2	1	4	1030	0.229907
0.819029	2	1	4	1030	0.229867
0.819029	2	1	4	1030	0.229827
0.819029	2	1	4	1030	0.229787
0.819029	2	1	4	1030	0.229747
0.819029	2	1	4	1030	0.229707
0.819029	2	1	4	1030	0.229667
0.819029	2	1	4	1030	0.229627
0.819029	2	1	4	1030	0.229587
0.819029	2	1	4	1030	0.229547
0.819029	2	1	4	1030	0.229507
0.819029	2	1	4	1030	0.229467
0.819029	2	1	4	1030	0.229427
0.819029	2	1	4	1030	0.229387
0.819029	2	1	4	1030	0.229347
0.819029	2	1	4	1030	0.229307
0.819029	2	1	4	1030	0.229267
0.819029	2	1	4	1030	0.229227
0.819029	2	1	4	1030	0.229187
0.819029	2	1	4	1030	0.229147
0.819029	2	1	4	1030	0.229107
0.819029	2	1	4	1030	0.229067
0.819029	2	1	4	1030	0.229027
0.819029	2	1	4	1030	0.228987
0.819029	2	1	4	1030	0.228947
0.819029	2	1	4	1030	0.228907
0.819029	2	1	4	1030	0.228867
0.819029	2	1	4	1030	0.228827
0.819029	2	1	4	1030	0.228787
0.819029	2	1	4	1030	0.228747
0.819029	2	1	4	1030	0.228707
0.819029	2	1	4	1030	0.228667
0.819029	2	1	4	1030	0.228627
0.819029	2	1	4	1030	0.228587
0.819029	2	1	4	1030	0.228547
0.819029	2	1	4	1030	0.228507
0.819029	2	1	4	1030	0.228467
0.819029	2	1	4	1030	0.228427
0.819029	2	1	4	1030	0.228387
0.819029	2	1	4	1030	0.228347
0.819029	2	1	4	1030	0.228307
0.819029	2	1	4	1030	0.228267
0.819029	2	1	4	1030	0.228227
0.819029	2	1	4	1030	0.228187
0.819029	2	1	4	1030	0.228147
0.819029	2	1	4	1030	0.228107
0.819029	2	1	4	1030	0.228067
0.819029	2	1	4	1030	0.228027
0.819029	2	1	4	1030	0.227987
0.819029	2	1	4	1030	0.227947
0.819029	2	1	4	1030	0.227907
0.819029	2	1	4	1030	0.227867
0.819029	2	1	4	1030	0.227827
0.819029	2	1	4	1030	0.227787
0.819029	2	1	4	1030	0.227747
0.819029	2	1	4	1030	0.227707
0.819029	2	1	4	1030	0.227667
0.819029	2	1	4	1030	0.227627
0.819029	2	1	4	1030	0.227587
0.819029	2	1	4	1030	0.227547
0.819029	2	1	4	1030	0.227507
0.819029	2	1	4	1030	0.227467
0.819029	2	1	4	1030	0.227427
0.819029	2	1	4	1030	0.227387
0.819029	2	1	4	1030	0.227347
0.819029	2	1	4	1030	0.227307
0.819029	2	1	4	1030	0.227267
0.819029	2	1	4	1030	0.227227
0.819029	2	1	4	1030	0.227187
0.819029	2	1	4	1030	0.227147
0.819029	2	1	4	1030	0.227107
0.819029	2	1	4	1030	0.227067
0.819029	2	1	4	1030	0.227027
0.819029	2	1	4	1030	0.226987
0.819029	2	1	4	1030	0.226947
0.819029	2	1	4	1030	0.226907
0.819029	2	1	4	1030	0.226867
0.819029	2	1	4	1030	0.223067
0.819029	2	1	4	1030	0.223027
0.819029	2	1	4	1030	0.222987
0.819029	2	1	4	1030	0.222947
0.819029	2	1	4	1030	0.222907
0.819029	2	1	4	1030	0.222867
0.819029	2	1	4	1030	0.222827
0.819029	2	1	4	1030	0.222787
0.819029	2	1	4	1030	0.222747
0.819029	2	1	4	1030	0.222707
0.819029	2	1	4	1030	0.222667
0.819029	2	1	4	1030	0.222627
0.819029	2	1	4	1030	0.222587
0.819029	2	1	4	1030	0.222547
0.819029	2	1	4	1030	0.222507
0.819029	2	1	4	1030	0.222467
0.819029	2	1	4	1030	0.222427
0.819029	2	1	4	1030	0.222387
0.819029	2	1	4	1030	0.222347
0.819029	2	1	4	1030	0.222307
0.819029	2	1	4	1030	0.222267
0.819029	2	1	4	1030	0.222227
0.819029	2	1	4	1030	0.222187
0.819029	2	1	4	1030	0.222147
0.819029	2	1	4	1030	0.222107
0.819029	2	1	4	1030	0.222067
0.819029	2	1	4	1030	0.222027
0.819029	2	1	4	1030	0.221987
0.819029	2	1	4	1030	0.221947
0.819029	2	1	4	1030	0.221907
0.819029	2	1	4	1030	0.221867
0.819029	2	1	4	1030	0.221827
0.819029	2	1	4	1030	0.221787
0.819029	2	1	4	1030	0.221747
0.819029	2	1	4	1030	0.221707
0.819029	2	1	4	1030	0.221667
0.819029	2	1	4	1030	0.221627
0.819029	2	1	4	1030	0.221587
0.819029	2	1	4	1030	0.221547
0.819029	2	1	4	1030	0.221507
0.819029	2	1	4	1030	0.221467
0.819029	2	1	4	1030	0.221427
0.819029	2	1	4	1030	0.221387
0.819029	2	1	4	1030	0.221347
0.819029	2	1	4	1030	0.221307
0.819029	2	1	4	1030	0.221267
0.819029	2	1	4	1030	0.221227
0.819029	2	1	4	1030	0.221187
0.819029	2	1	4	1030	0.221147
0.819029	2	1	4	1030	0.221107
0.819029	2	1	4	1030	0.221067
0.819029	2	1	4	1030	0.221027
0.819029	2	1	4	1030	0.220987
0.819029	2	1	4	1030	0.220947
0.819029	2	1	4	1030	0.220907
0.819029	2	1	4	1030	0.220867
0.819029	2	1	4	1030	0.220827
0.819029	2	1	4	1030	0.220787
0.819029	2	1	4	1030	0.220747
0.819029	2	1	4	1030	0.220707
0.819029	2	1	4	1030	0.220667
0.819029	2	1	4	1030	0.220627
0.819029	2	1	4	1030	0.220587
0.819029	2	1	4	1030	0.220547
0.819029	2	1	4	1030	0.220507
0.819029	2	1	4	1030	0.220467
0.819029	2	1	4	1030	0.220427
0.819029	2	1	4	1030	0.220387
0.819029	2	1	4	1030	0.220347
0.819029	2	1	4	1030	0.220307
0.819029	2	1	4	1030	0.220267
0.819029	2	1	4	1030	0.220227
0.819029	2	1	4	1030	0.220187
0.819029	2	1	4	1030	0.220147
0.819029	2	1	4	1030	0.220107
0.819029	2	1	4	1030	0.220067
0.819029	2	1	4	1030	0.220027
0.819029	2	1	4	1030	0.219987
0.819029	2	1	4	1030	0.219947
0.819029	2	1	4	1030	0.219907
0.819029	2	1	4	1030	0.219867
0.819029	2	1	4	1030	0.219827
0.819029	2	1	4	1030	0.219787
0.819029	2	1	4	1030	0.219747
0.819029	2	1	4	1030	0.219707
0.819029	2	1	4	1030	0.219667
0.819029	2	1	4	1030	0.219627
0.819029	2	1	4	1030	0.219587
0.819029	2	1	4	1030	0.219547
0.819029	2	1	4	1030	0.219507
0.819029	2	1	4	1030	0.219467
0.819029	2	1	4	1030	0.219427
0.819029	2	1	4	1030	0.215627
0.819029	2	1	4	1030	0.215587
0.819029	2	1	4	1030	0.215547
0.819029	2	1	4	1030	0.215507
0.819029	2	1	4	1030	0.215467
0.819029	2	1	4	1030	0.215427
0.819029	2	1	4	1030	0.215387
0.819029	2	1	4	1030	0.215347
0.819029	2	1	4	1030	0.215307
0.819029	2	1	4	1030	0.215267
0.819029	2	1	4	1030	0.215227
0.819029	2	1	4	1030	0.215187
0.819029	2	1	4	1030	0.215147
0.819029	2	1	4	1030	0.215107
0.819029	2	1	4	1030	0.215067
0.819029	2	1	4	1030	0.215027
0.819029	2	1	4	1030	0.214987
0.819029	2	1	4	1030	0.214947
0.819029	2	1	4	1030	0.214907
0.819029	2	1	4	1030	0.214867
0.819029	2	1	4	1030	0.214827
0.819029	2	1	4	1030	0.214787
0.819029	2	1	4	1030	0.214747
0.819029	2	1	4	1030	0.214707
0.819029	2	1	4	1030	0.214667
0.819029	2	1	4	1030	0.214627
0.819029	2	1	4	1030	0.214587
0.819029	2	1	4	1030	0.214547
0.819029	2	1	4	1030	0.214507
0.819029	2	1	4	1030	0.214467
0.819029	2	1	4	1030	0.214427
0.819029	2	1	4	1030	0.214387
0.819029	2	1	4	1030	0.214347
0.819029	2	1	4	1030	0.214307
0.819029	2	1	4	1030	0.214267
0.819029	2	1	4	1030	0.214227
0.819029	2	1	4	1030	0.214187
0.819029	2	1	4	1030	0.214147
0.819029	2	1	4	1030	0.214107
0.819029	2	1	4	1030	0.214067
0.819029	2	1	4	1030	0.214027
0.819029	2	1	4	1030	0.213987
0.819029	2	1	4	1030	0.213947
0.819029	2	1	4	1030	0.213907
0.819029	2	1	4	1030	0.213867
0.819029	2	1	4	1030	0.213827
0.819029	2	1	4	1030	0.213787
0.819029	2	1	4	1030	0.213747
0.819029	2	1	4	1030	0.213707
0.819029	2	1	4	1030	0.213667
0.819029	2	1	4	1030	0.213627
0.819029	2	1	4	1030	0.213587
0.819029	2	1	4	1030	0.213547
0.819029	2	1	4	1030	0.213507
0.819029	2	1	4	1030	0.213467
0.819029	2	1	4	1030	0.213427
0.819029	2	1	4	1030	0.213387
0.819029	2	1	4	1030	0.213347
0.819029	2	1	4	1030	0.213307
0.819029	2	1	4	1030	0.213267
0.819029	2	1	4	1030	0.213227
0.819029	2	1	4	1030	0.213187
0.819029	2	1	4	1030	0.213147
0.819029	2	1	4	1030	0.213107
0.819029	2	1	4	1030	0.213067
0.819029	2	1	4	1030	0.213027
0.819029	2	1	4	1030	0.212987
0.819029	2	1	4	1030	0.212947
0.819029	2	1	4	1030	0.212907
0.819029	2	1	4	1030	0.212867
0.819029	2	1	4	1030	0.212827
0.819029	2	1	4	1030	0.212787
0.819029	2	1	4	1030	0.212747
0.819029	2	1	4	1030	0.212707
0.819029	2	1	4	1030	0.212667
0.819029	2	1	4	1030	0.212627
0.819029	2	1	4	1030	0.212587
0.819029	2	1	4	1030	0.212547
0.819029	2	1	4	1030	0.212507
0.819029	2	1	4	1030	0.212467
0.819029	2	1	4	1030	0.212427
0.819029	2	1	4	1030	0.212387
0.819029	2	1	4	1030	0.212347
0.819029	2	1	4	1030	0.212307
0.819029	2	1	4	1030	0.212267
0.819029	2	1	4	1030	0.212227
0.819029	2	1	4	1030	0.212187
0.819029	2	1	4	1030	0.212147
0.819029	2	1	4	1030	0.212107
0.819029	2	1	4	1030	0.212067
0.819029	2	1	4	1030	0.212027
0.819029	2	1	4	1030	0.211987
0.819029	2	1	4	1030	0.211947
0.819029	2	1	4	1030	0.211907
0.819029	2	1	4	1030	0.211867
0.819029	2	1	4	1030	0.211827
0.819029	2	1	4	1030	0.211787
0.819029	2	1	4	1030	0.211747
0.819029	2	1	4	1030	0.211707
0.819029	2	1	4	1030	0.211667
0.819029	2	1	4	1030	0.211627
0.819029	2	1	4	1030	0.211587
0.819029	2	1	4	1030	0.211547
0.819029	2	1	4	1030	0.211507
0.819029	2	1	4	1030	0.211467
0.819029	2	1	4	1030	0.211427
0.819029	2	1	4	1030	0.211387
0.819029	2	1	4	1030	0.211347
0.819029	2	1	4	1030	0.211307
0.819029	2	1	4	1030	0.211267
0.819029	2	1	4	1030	0.207467
0.819029	2	1	4	1030	0.207427
0.819029	2	1	4	1030	0.207387
0.819029	2	1	4	1030	0.207347
0.819029	2	1	4	1030	0.207307
0.819029	2	1	4	1030	0.207267
0.819029	2	1	4	1030	0.207227
0.819029	2	1	4	1030	0.207187
0.819029	2	1	4	1030	0.207147
0.819029	2	1	4	1030	0.207107
0.819029	2	1	4	1030	0.207067
0.819029	2	1	4	1030	0.207027
0.819029	2	1	4	1030	0.206987
0.819029	2	1	4	1030	0.206947
0.819029	2	1	4	1030	0.206907
0.819029	2	1	4	1030	0.206867
0.819029	2	1	4	1030	0.206827
0.819029	2	1	4	1030	0.206787
0.819029	2	1	4	1030	0.206747
0.819029	2	1	4	1030	0.206707
0.819029	2	1	4	1030	0.206667
0.819029	2	1	4	1030	0.206627
0.819029	2	1	4	1030	0.206587
0.819029	2	1	4	1030	0.206547
0.819029	2	1	4	1030	0.206507
0.819029	2	1	4	1030	0.206467
0.819029	2	1	4	1030	0.206427
0.819029	2	1	4	1030	0.206387
0.819029	2	1	4	1030	0.206347
0.819029	2	1	4	1030	0.206307
0.819029	2	1	4	1030	0.206267
0.819029	2	1	4	1030	0.206227
0.819029	2	1	4	1030	0.206187
0.819029	2	1	4	1030	0.206147
0.819029	2	1	4	1030	0.206107
0.819029	2	1	4	1030	0.206067
0.819029	2	1	4	1030	0.206027
0.819029	2	1	4	1030	0.205987
0.819029	2	1	4	1030	0.205947
0.819029	2	1	4	1030	0.205907
0.819029	2	1	4	1030	0.205867
0.819029	2	1	4	1030	0.205827
0.819029	2	1	4	1030	0.205787
0.819029	2	1	4	1030	0.205747
0.819029	2	1	4	1030	0.205707
0.819029	2	1	4	1030	0.205667
0.819029	2	1	4	1030	0.205627
0.819029	2	1	4	1030	0.205587
0.819029	2	1	4	1030	0.205547
0.819029	2	1	4	1030	0.205507
0.819029	2	1	4	1030	0.205467
0.819029	2	1	4	1030	0.205427
0.819029	2	1	4	1030	0.205387
0.819029	2	1	4	1030	0.205347
0.819029	2	1	4	1030	0.205307
0.819029	2	1	4	1030	0.205267
0.819029	2	1	4	1030	0.205227
0.819029	2	1	4	1030	0.205187
0.819029	2	1	4	1030	0.205147
0.819029	2	1	4	1030	0.205107
0.819029	2	1	4	1030	0.205067
0.819029	2	1	4	1030	0.205027
0.819029	2	1	4	1030	0.204987
0.819029	2	1	4	1030	0.204947
0.819029	2	1	4	1030	0.204907
0.819029	2	1	4	1030	0.204867
0.819029	2	1	4	1030	0.204827
0.819029	2	1	4	1030	0.204787
0.819029	2	1	4	1030	0.204747
0.819029	2	1	4	1030	0.204707
0.819029	2	1	4	1030	0.204667
0.819029	2	1	4	1030	0.204627
0.819029	2	1	4	1030	0.204587
0.819029	2	1	4	1030	0.204547
0.819029	2	1	4	1030	0.204507
0.819029	2	1	4	1030	0.204467
0.819029	2	1	4	1030	0.204427
0.819029	2	1	4	1030	0.204387
0.819029	2	1	4	1030	0.204347
0.819029	2	1	4	1030	0.204307
0.819029	2	1	4	1030	0.204267
0.819029	2	1	4	1030	0.204227
0.819029	2	1	4	1030	0.204187
0.819029	2	1	4	1030	0.204147
0.819029	2	1	4	1030	0.204107
0.819029	2	1	4	1030	0.204067
0.819029	2	1	4	1030	0.204027
0.819029	2	1	4	1030	0.203987
0.819029	2	1	4	1030	0.203947
0.819029	2	1	4	1030	0.203907
0.819029	2	1	4	1030	0.203867
0.819029	2	1	4	1030	0.203827
0.819029	2	1	4	1030	0.203787
0.819029	2	1	4	1030	0.203747
0.819029	2	1	4	1030	0.203707
0.819029	2	1	4	1030	0.203667
0.819029	2	1	4	1030	0.203627
0.819029	2	1	4	1030	0.203587
0.819029	2	1	4	1030	0.203547
0.819029	2	1	4	1030	0.203507
0.819029	2	1	4	1030	0.203467
0.819029	2	1	4	1030	0.203427
0.819029	2	1	4	1030	0.203387
0.819029	2	1	4	1030	0.203347
0.819029	2	1	4	1030	0.203307
0.819029	2	1	4	1030	0.203267
0.819029	2	1	4	1030	0.203227
0.819029	2	1	4	1030	0.203187
0.819029	2	1	4	1030	0.203147
0.819029	2	1	4	1030	0.203107
0.819029	2	1	4	1030	0.199307
0.819029	2	1	4	1030	0.199267
0.819029	2	1	4	1030	0.199227
0.819029	2	1	4	1030	0.199187
0.819029	2	1	4	1030	0.199147
0.819029	2	1	4	1030	0.199107
0.819029	2	1	4	1030	0.199067
0.819029	2	1	4	1030	0.199027
0.819029	2	1	4	1030	0.198987
0.819029	2	1	4	1030	0.198947
0.819029	2	1	4	1030	0.198907
0.819029	2	1	4	1030	0.198867
0.819029	2	1	4	1030	0.198827
0.819029	2	1	4	1030	0.198787
0.819029	2	1	4	1030	0.198747
0.819029	2	1	4	1030	0.198707
0.819029	2	1	4	1030	0.198667
0.819029	2	1	4	1030	0.198627
0.819029	2	1	4	1030	0.198587
0.819029	2	1	4	1030	0.198547
0.819029	2	1	4	1030	0.198507
0.819029	2	1	4	1030	0.198467
0.819029	2	1	4	1030	0.198427
0.819029	2	1	4	1030	0.198387
0.819029	2	1	4	1030	0.198347
0.819029	2	1	4	1030	0.198307
0.819029	2	1	4	1030	0.198267
0.819029	2	1	4	1030	0.198227
0.819029	2	1	4	1030	0.198187
0.819029	2	1	4	1030	0.198147
0.819029	2	1	4	1030	0.198107
0.819029	2	1	4	1030	0.198067
0.819029	2	1	4	1030	0.198027
0.819029	2	1	4	1030	0.197987
0.819029	2	1	4	1030	0.197947
0.819029	2	1	4	1030	0.197907
0.819029	2	1	4	1030	0.197867
0.819029	2	1	4	1030	0.197827
0.819029	2	1	4	1030	0.197787
0.819029	2	1	4	1030	0.197747
0.819029	2	1	4	1030	0.197707
0.819029	2	1	4	1030	0.197667
0.819029	2	1	4	1030	0.197627
0.819029	2	1	4	1030	0.197587
0.819029	2	1	4	1030	0.197547
0.819029	2	1	4	1030	0.197507
0.819029	2	1	4	1030	0.197467
0.819029	2	1	4	1030	0.197427
0.819029	2	1	4	1030	0.197387
0.819029	2	1	4	1030	0.197347
0.819029	2	1	4	1030	0.197307
0.819029	2	1	4	1030	0.197267
0.819029	2	1	4	1030	0.197227
0.819029	2	1	4	1030	0.197187
0.819029	2	1	4	1030	0.197147
0.819029	2	1	4	1030	0.197107
0.819029	2	1	4	1030	0.197067
0.819029	2	1	4	1030	0.197027
0.819029	2	1	4	1030	0.196987
0.819029	2	1	4	1030	0.196947
0.819029	2	1	4	1030	0.196907
0.819029	2	1	4	1030	0.196867
0.819029	2	1	4	1030	0.196827
0.819029	2	1	4	1030	0.196787
0.819029	2	1	4	1030	0.196747
0.819029	2	1	4	1030	0.196707
0.819029	2	1	4	1030	0.196667
0.819029	2	1	4	1030	0.196627
0.819029	2	1	4	1030	0.196587
0.819029	2	1	4	1030	0.196547
0.819029	2	1	4	1030	0.196507
0.819029	2	1	4	1030	0.196467
0.819029	2	1	4	1030	0.196427
0.819029	2	1	4	1030	0.196387
0.819029	2	1	4	1030	0.196347
0.819029	2	1	4	1030	0.196307
0.819029	2	1	4	1030	0.196267
0.819029	2	1	4	1030	0.196227
0.819029	2	1	4	1030	0.196187
0.819029	2	1	4	1030	0.196147
0.819029	2	1	4	1030	0.196107
0.819029	2	1	4	1030	0.196067
0.819029	2	1	4	1030	0.196027
0.819029	2	1	4	1030	0.195987
0.819029	2	1	4	1030	0.195947
0.819029	2	1	4	1030	0.195907
0.819029	2	1	4	1030	0.195867
0.819029	2	1	4	1030	0.195827
0.819029	2	1	4	1030	0.195787
0.819029	2	1	4	1030	0.195747
0.819029	2	1	4	1030	0.195707
0.819029	2	1	4	1030	0.195667
0.819029	2	1	4	1030	0.195627
0.819029	2	1	4	1030	0.195587
0.819029	2	1	4	1030	0.195547
0.819029	2	1	4	1030	0.195507
0.819029	2	1	4	1030	0.195467
0.819029	2	1	4	1030	0.195427
0.819029	2	1	4	1030	0.195387
0.819029	2	1	4	1030	0.195347
0.819029	2	1	4	1030	0.195307
0.819029	2	1	4	1030	0.195267
0.819029	2	1	4	1030	0.195227
0.819029	2	1	4	1030	0.195187
0.819029	2	1	4	1030	0.195147
0.819029	2	1	4	1030	0.195107
0.819029	2	1	4	1030	0.195067
0.819029	2	1	4	1030	0.195027
0.819029	2	1	4	1030	0.194987
0.819029	2	1	4	1030	0.194947
0.819029	2	1	4	1030	0.191147
0.819029	2	1	4	1030	0.191107
0.819029	2	1	4	1030	0.191067
0.819029	2	1	4	1030	0.191027
0.819029	2	1	4	1030	0.190987
0.819029	2	1	4	1030	0.190947
0.819029	2	1	4	1030	0.190907
0.819029	2	1	4	1030	0.190867
0.819029	2	1	4	1030	0.190827
0.819029	2	1	4	1030	0.190787
0.819029	2	1	4	1030	0.190747
0.819029	2	1	4	1030	0.190707
0.819029	2	1	4	1030	0.190667
0.819029	2	1	4	1030	0.190627
0.819029	2	1	4	1030	0.190587
0.819029	2	1	4	1030	0.190547
0.819029	2	1	4	1030	0.190507
0.819029	2	1	4	1030	0.190467
0.819029	2	1	4	1030	0.190427
0.819029	2	1	4	1030	0.190387
0.819029	2	1	4	1030	0.190347
0.819029	2	1	4	1030	0.190307
0.819029	2	1	4	1030	0.190267
0.819029	2	1	4	1030	0.190227
0.819029	2	1	4	1030	0.190187
0.819029	2	1	4	1030	0.190147
0.819029	2	1	4	1030	0.190107
0.819029	2	1	4	1030	0.190067
0.819029	2	1	4	1030	0.190027
0.819029	2	1	4	1030	0.189987
0.819029	2	1	4	1030	0.189947
0.819029	2	1	4	1030	0.189907
0.819029	2	1	4	1030	0.189867
0.819029	2	1	4	1030	0.189827
0.819029	2	1	4	1030	0.189787
0.819029	2	1	4	1030	0.189747
0.819029	2	1	4	1030	0.189707
0.819029	2	1	4	1030	0.189667
0.819029	2	1	4	1030	0.189627
0.819029	2	1	4	1030	0.189587
0.819029	2	1	4	1030	0.189547
0.819029	2	1	4	1030	0.189507
0.819029	2	1	4	1030	0.189467
0.819029	2	1	4	1030	0.189427
0.819029	2	1	4	1030	0.189387
0.819029	2	1	4	1030	0.189347
0.819029	2	1	4	1030	0.189307
0.819029	2	1	4	1030	0.189267
0.819029	2	1	4	1030	0.189227
0.819029	2	1	4	1030	0.189187
0.819029	2	1	4	1030	0.189147
0.819029	2	1	4	1030	0.189107
0.819029	2	1	4	1030	0.189067
0.819029	2	1	4	1030	0.189027
0.819029	2	1	4	1030	0.188987
0.819029	2	1	4	1030	0.188947
0.819029	2	1	4	1030	0.188907
0.819029	2	1	4	1030	0.188867
0.819029	2	1	4	1030	0.188827
0.819029	2	1	4	1030	0.188787
0.819029	2	1	4	1030	0.188747
0.819029	2	1	4	1030	0.188707
0.819029	2	1	4	1030	0.188667
0.819029	2	1	4	1030	0.188627
0.819029	2	1	4	1030	0.188587
0.819029	2	1	4	1030	0.188547
0.819029	2	1	4	1030	0.188507
0.819029	2	1	4	1030	0.188467
0.819029	2	1	4	1030	0.188427
0.819029	2	1	4	1030	0.188387
0.819029	2	1	4	1030	0.188347
0.819029	2	1	4	1030	0.188307
0.819029	2	1	4	1030	0.188267
0.819029	2	1	4	1030	0.188227
0.819029	2	1	4	1030	0.188187
0.819029	2	1	4	1030	0.188147
0.819029	2	1	4	1030	0.188107
0.819029	2	1	4	1030	0.188067
0.819029	2	1	4	1030	0.188027
0.819029	2	1	4	1030	0.187987
0.819029	2	1	4	1030	0.187947
0.819029	2	1	4	1030	0.187907
0.819029	2	1	4	1030	0.187867
0.819029	2	1	4	1030	0.187827
0.819029	2	1	4	1030	0.187787
0.819029	2	1	4	1030	0.187747
0.819029	2	1	4	1030	0.187707
0.819029	2	1	4	1030	0.187667
0.819029	2	1	4	1030	0.187627
0.819029	2	1	4	1030	0.187587
0.819029	2	1	4	1030	0.187547
0.819029	2	1	4	1030	0.187507
0.819029	2	1	4	1030	0.183707
0.819029	2	1	4	1030	0.183667
0.819029	2	1	4	1030	0.183627
0.819029	2	1	4	1030	0.183587
0.819029	2	1	4	1030	0.183547
0.819029	2	1	4	1030	0.183507
0.819029	2	1	4	1030	0.183467
0.819029	2	1	4	1030	0.183427
0.819029	2	1	4	1030	0.183387
0.819029	2	1	4	1030	0.183347
0.819029	2	1	4	1030	0.183307
0.819029	2	1	4	1030	0.183267
0.819029	2	1	4	1030	0.183227
0.819029	2	1	4	1030	0.183187
0.819029	2	1	4	1030	0.183147
0.819029	2	1	4	1030	0.183107
0.819029	2	1	4	1030	0.183067
0.819029	2	1	4	1030	0.183027
0.819029	2	1	4	1030	0.182987
0.819029	2	1	4	1030	0.182947
0.819029	2	1	4	1030	0.182907
0.819029	2	1	4	1030	0.182867
0.819029	2	1	4	1030	0.182827
0.819029	2	1	4	1030	0.182787
0.819029	2	1	4	1030	0.182747
0.819029	2	1	4	1030	0.182707
0.819029	2	1	4	1030	0.182667
0.819029	2	1	4	1030	0.182627
0.819029	2	1	4	1030	0.182587
0.819029	2	1	4	1030	0.182547
0.819029	2	1	4	1030	0.182507
0.819029	2	1	4	1030	0.182467
0.819029	2	1	4	1030	0.182427
0.819029	2	1	4	1030	0.182387
0.819029	2	1	4	1030	0.182347
0.819029	2	1	4	1030	0.182307
0.819029	2	1	4	1030	0.182267
0.819029	2	1	4	1030	0.182227
0.819029	2	1	4	1030	0.182187
0.819029	2	1	4	1030	0.182147
0.819029	2	1	4	1030	0.182107
0.819029	2	1	4	1030	0.182067
0.819029	2	1	4	1030	0.182027
0.819029	2	1	4	1030	0.181987
0.819029	2	1	4	1030	0.181947
0.819029	2	1	4	1030	0.181907
0.819029	2	1	4	1030	0.181867
0.819029	2	1	4	1030	0.181827
0.819029	2	1	4	1030	0.181787
0.819029	2	1	4	1030	0.181747
0.819029	2	1	4	1030	0.181707
0.819029	2	1	4	1030	0.181667
0.819029	2	1	4	1030	0.181627
0.819029	2	1	4	1030	0.181587
0.819029	2	1	4	1030	0.181547
0.819029	2	1	4	1030	0.181507
0.819029	2	1	4	1030	0.181467
0.819029	2	1	4	1030	0.181427
0.819029	2	1	4	1030	0.181387
0.819029	2	1	4	1030	0.181347
0.819029	2	1	4	1030	0.181307
0.819029	2	1	4	1030	0.181267
0.819029	2	1	4	1030	0.181227
0.819029	2	1	4	1030	0.181187
0.819029	2	1	4	1030	0.181147
0.819029	2	1	4	1030	0.181107
0.819029	2	1	4	1030	0.181067
0.819029	2	1	4	1030	0.181027
0.819029	2	1	4	1030	0.180987
0.819029	2	1	4	1030	0.180947
0.819029	2	1	4	1030	0.180907
0.819029	2	1	4	1030	0.180867
0.819029	2	1	4	1030	0.180827
0.819029	2	1	4	1030	0.180787
0.819029	2	1	4	1030	0.180747
0.819029	2	1	4	1030	0.180707
0.819029	2	1	4	1030	0.180667
0.819029	2	1	4	1030	0.180627
