Time	CellId	RNTI	BWPId	StreamId	SINR(dB)
0.547071	2	1	0	0	-8.02656
0.548071	2	1	0	0	-8.02656
0.549071	2	1	0	0	-8.02656
0.550071	2	1	0	0	-8.02656
0.551071	2	1	0	0	-8.02656
0.552071	2	1	0	0	-8.02656
0.553071	2	1	0	0	-8.02656
0.554071	2	1	0	0	-8.02656
0.555071	2	1	0	0	-8.02656
0.556071	2	1	0	0	-8.02656
0.557071	2	1	0	0	-8.02656
0.558071	2	1	0	0	-8.02656
0.559071	2	1	0	0	-8.02656
0.560071	2	1	0	0	-8.02656
0.561071	2	1	0	0	-8.02656
0.562071	2	1	0	0	-8.02656
0.563071	2	1	0	0	-8.02656
0.564071	2	1	0	0	-8.02656
0.565071	2	1	0	0	-8.02656
0.566071	2	1	0	0	-8.02656
0.567071	2	1	0	0	-8.02656
0.568071	2	1	0	0	-8.02656
0.569071	2	1	0	0	-8.02656
0.570071	2	1	0	0	-8.02656
0.571071	2	1	0	0	-8.02656
0.572071	2	1	0	0	-8.02656
0.573071	2	1	0	0	-8.02656
0.574071	2	1	0	0	-8.02656
0.575071	2	1	0	0	-8.02656
0.576071	2	1	0	0	-8.02656
0.577071	2	1	0	0	-8.02656
0.578071	2	1	0	0	-8.02656
0.579071	2	1	0	0	-8.02656
0.580071	2	1	0	0	-8.02656
0.581071	2	1	0	0	-8.02656
0.582071	2	1	0	0	-8.02656
0.583071	2	1	0	0	-8.02656
0.584071	2	1	0	0	-8.02656
0.585071	2	1	0	0	-8.02656
0.586071	2	1	0	0	-8.02656
0.587071	2	1	0	0	-8.02656
0.588071	2	1	0	0	-8.02656
0.589071	2	1	0	0	-8.02656
0.590071	2	1	0	0	-8.02656
0.591071	2	1	0	0	-8.02656
0.592071	2	1	0	0	-8.02656
0.593071	2	1	0	0	-8.02656
0.594071	2	1	0	0	-8.02656
0.595071	2	1	0	0	-8.02656
0.596071	2	1	0	0	-8.02656
0.597071	2	1	0	0	-8.02656
0.598071	2	1	0	0	-8.02656
0.599071	2	1	0	0	-8.02656
0.600071	2	1	0	0	-8.02656
0.601071	2	1	0	0	-8.02656
0.602071	2	1	0	0	-8.02656
0.603071	2	1	0	0	-8.02656
0.604071	2	1	0	0	-8.02656
0.605071	2	1	0	0	-8.02656
0.606071	2	1	0	0	-8.02656
0.607071	2	1	0	0	-8.02656
0.608071	2	1	0	0	-8.02656
0.609071	2	1	0	0	-8.02656
0.610071	2	1	0	0	-8.02656
0.611071	2	1	0	0	-8.02656
0.612071	2	1	0	0	-8.02656
0.613071	2	1	0	0	-8.02656
0.614071	2	1	0	0	-8.02656
0.615071	2	1	0	0	-8.02656
0.616071	2	1	0	0	15.952
0.617071	2	1	0	0	15.952
0.618071	2	1	0	0	15.952
0.619071	2	1	0	0	15.952
0.620071	2	1	0	0	15.952
0.621071	2	1	0	0	15.952
0.622071	2	1	0	0	15.952
0.623071	2	1	0	0	15.952
0.624071	2	1	0	0	15.952
0.625071	2	1	0	0	15.952
0.626071	2	1	0	0	15.952
0.627071	2	1	0	0	15.952
0.628071	2	1	0	0	15.952
0.629071	2	1	0	0	15.952
0.630071	2	1	0	0	15.952
0.631071	2	1	0	0	15.952
0.632071	2	1	0	0	15.952
0.633071	2	1	0	0	15.952
0.634071	2	1	0	0	15.952
0.635071	2	1	0	0	15.952
0.636071	2	1	0	0	15.952
0.637071	2	1	0	0	15.952
0.638071	2	1	0	0	15.952
0.639071	2	1	0	0	15.952
0.640071	2	1	0	0	15.952
0.641071	2	1	0	0	15.952
0.642071	2	1	0	0	15.952
0.643071	2	1	0	0	15.952
0.644071	2	1	0	0	15.952
0.645071	2	1	0	0	15.952
0.646071	2	1	0	0	15.952
0.647071	2	1	0	0	15.952
0.648071	2	1	0	0	15.952
0.649071	2	1	0	0	15.952
0.650071	2	1	0	0	15.952
0.651071	2	1	0	0	15.952
0.652071	2	1	0	0	15.952
0.653071	2	1	0	0	15.952
0.654071	2	1	0	0	15.952
0.655071	2	1	0	0	15.952
0.656071	2	1	0	0	15.952
0.657071	2	1	0	0	15.952
0.658071	2	1	0	0	15.952
0.659071	2	1	0	0	15.952
0.660071	2	1	0	0	15.952
0.661071	2	1	0	0	15.952
0.662071	2	1	0	0	15.952
0.663071	2	1	0	0	15.952
0.664071	2	1	0	0	15.952
0.665071	2	1	0	0	15.952
0.666071	2	1	0	0	15.952
0.667071	2	1	0	0	15.952
0.668071	2	1	0	0	15.952
0.669071	2	1	0	0	15.952
0.670071	2	1	0	0	15.952
0.671071	2	1	0	0	15.952
0.672071	2	1	0	0	15.952
0.673071	2	1	0	0	15.952
0.674071	2	1	0	0	15.952
0.675071	2	1	0	0	15.952
0.676071	2	1	0	0	15.952
0.677071	2	1	0	0	15.952
0.678071	2	1	0	0	15.952
0.679071	2	1	0	0	15.952
0.680071	2	1	0	0	15.952
0.681071	2	1	0	0	15.952
0.682071	2	1	0	0	15.952
0.683071	2	1	0	0	15.952
0.684071	2	1	0	0	15.952
0.685071	2	1	0	0	15.952
0.686071	2	1	0	0	15.952
0.687071	2	1	0	0	15.952
0.688071	2	1	0	0	15.952
0.689071	2	1	0	0	15.952
0.690071	2	1	0	0	15.952
0.691071	2	1	0	0	15.952
0.692071	2	1	0	0	15.952
0.693071	2	1	0	0	15.952
0.694071	2	1	0	0	15.952
0.695071	2	1	0	0	15.952
0.696071	2	1	0	0	15.952
0.697071	2	1	0	0	15.952
0.698071	2	1	0	0	15.952
0.699071	2	1	0	0	15.952
0.700071	2	1	0	0	15.952
0.701071	2	1	0	0	15.952
0.702071	2	1	0	0	15.952
0.703071	2	1	0	0	15.952
0.704071	2	1	0	0	15.952
0.705071	2	1	0	0	15.952
0.706071	2	1	0	0	15.952
0.707071	2	1	0	0	15.952
0.708071	2	1	0	0	15.952
0.709071	2	1	0	0	15.952
0.710071	2	1	0	0	15.952
0.711071	2	1	0	0	15.952
0.712071	2	1	0	0	15.952
0.713071	2	1	0	0	15.952
0.714071	2	1	0	0	15.952
0.715071	2	1	0	0	15.952
0.716071	2	1	0	0	15.952
0.717071	2	1	0	0	-3.80804
0.718071	2	1	0	0	-3.80804
0.719071	2	1	0	0	-3.80804
0.720071	2	1	0	0	-3.80804
0.721071	2	1	0	0	-3.80804
0.722071	2	1	0	0	-3.80804
0.723071	2	1	0	0	-3.80804
0.724071	2	1	0	0	-3.80804
0.725071	2	1	0	0	-3.80804
0.726071	2	1	0	0	-3.80804
0.727071	2	1	0	0	-3.80804
0.728071	2	1	0	0	-3.80804
0.729071	2	1	0	0	-3.80804
0.730071	2	1	0	0	-3.80804
0.731071	2	1	0	0	-3.80804
0.732071	2	1	0	0	-3.80804
0.733071	2	1	0	0	-3.80804
0.734071	2	1	0	0	-3.80804
0.735071	2	1	0	0	-3.80804
0.736071	2	1	0	0	-3.80804
0.737071	2	1	0	0	-3.80804
0.738071	2	1	0	0	-3.80804
0.739071	2	1	0	0	-3.80804
0.740071	2	1	0	0	-3.80804
0.741071	2	1	0	0	-3.80804
0.742071	2	1	0	0	-3.80804
0.743071	2	1	0	0	-3.80804
0.744071	2	1	0	0	-3.80804
0.745071	2	1	0	0	-3.80804
0.746071	2	1	0	0	-3.80804
0.747071	2	1	0	0	-3.80804
0.748071	2	1	0	0	-3.80804
0.749071	2	1	0	0	-3.80804
0.750071	2	1	0	0	-3.80804
0.751071	2	1	0	0	-3.80804
0.752071	2	1	0	0	-3.80804
0.753071	2	1	0	0	-3.80804
0.754071	2	1	0	0	-3.80804
0.755071	2	1	0	0	-3.80804
0.756071	2	1	0	0	-3.80804
0.757071	2	1	0	0	-3.80804
0.758071	2	1	0	0	-3.80804
0.759071	2	1	0	0	-3.80804
0.760071	2	1	0	0	-3.80804
0.761071	2	1	0	0	-3.80804
0.762071	2	1	0	0	-3.80804
0.763071	2	1	0	0	-3.80804
0.764071	2	1	0	0	-3.80804
0.765071	2	1	0	0	-3.80804
0.766071	2	1	0	0	-3.80804
0.767071	2	1	0	0	-3.80804
0.768071	2	1	0	0	-3.80804
0.769071	2	1	0	0	-3.80804
0.770071	2	1	0	0	-3.80804
0.771071	2	1	0	0	-3.80804
0.772071	2	1	0	0	-3.80804
0.773071	2	1	0	0	-3.80804
0.774071	2	1	0	0	-3.80804
0.775071	2	1	0	0	-3.80804
0.776071	2	1	0	0	-3.80804
0.777071	2	1	0	0	-3.80804
0.778071	2	1	0	0	-3.80804
0.779071	2	1	0	0	-3.80804
0.780071	2	1	0	0	-3.80804
0.781071	2	1	0	0	-3.80804
0.782071	2	1	0	0	-3.80804
0.783071	2	1	0	0	-3.80804
0.784071	2	1	0	0	-3.80804
0.785071	2	1	0	0	-3.80804
0.786071	2	1	0	0	-3.80804
0.787071	2	1	0	0	-3.80804
0.788071	2	1	0	0	-3.80804
0.789071	2	1	0	0	-3.80804
0.790071	2	1	0	0	-3.80804
0.791071	2	1	0	0	-3.80804
0.792071	2	1	0	0	-3.80804
0.793071	2	1	0	0	-3.80804
0.794071	2	1	0	0	-3.80804
0.795071	2	1	0	0	-3.80804
0.796071	2	1	0	0	-3.80804
0.797071	2	1	0	0	-3.80804
0.798071	2	1	0	0	-3.80804
0.799071	2	1	0	0	-3.80804
0.800071	2	1	0	0	-3.80804
0.801071	2	1	0	0	-3.80804
0.802071	2	1	0	0	-3.80804
0.803071	2	1	0	0	-3.80804
0.804071	2	1	0	0	-3.80804
0.805071	2	1	0	0	-3.80804
0.806071	2	1	0	0	-3.80804
0.807071	2	1	0	0	-3.80804
0.808071	2	1	0	0	-3.80804
0.809071	2	1	0	0	-3.80804
0.810071	2	1	0	0	-3.80804
0.811071	2	1	0	0	-3.80804
0.812071	2	1	0	0	-3.80804
0.813071	2	1	0	0	-3.80804
0.814071	2	1	0	0	-3.80804
0.815071	2	1	0	0	-3.80804
0.816071	2	1	0	0	-3.80804
0.817071	2	1	0	0	-9.45833
0.818071	2	1	0	0	-9.45833
0.819071	2	1	0	0	-9.45833
0.820071	2	1	0	0	-9.45833
0.821071	2	1	0	0	-9.45833
0.822071	2	1	0	0	-9.45833
0.823071	2	1	0	0	-9.45833
0.824071	2	1	0	0	-9.45833
0.825071	2	1	0	0	-9.45833
0.826071	2	1	0	0	-9.45833
0.827071	2	1	0	0	-9.45833
0.828071	2	1	0	0	-9.45833
0.829071	2	1	0	0	-9.45833
0.830071	2	1	0	0	-9.45833
0.831071	2	1	0	0	-9.45833
0.832071	2	1	0	0	-9.45833
0.833071	2	1	0	0	-9.45833
0.834071	2	1	0	0	-9.45833
0.835071	2	1	0	0	-9.45833
0.836071	2	1	0	0	-9.45833
0.837071	2	1	0	0	-9.45833
0.838071	2	1	0	0	-9.45833
0.839071	2	1	0	0	-9.45833
0.840071	2	1	0	0	-9.45833
0.841071	2	1	0	0	-9.45833
0.842071	2	1	0	0	-9.45833
0.843071	2	1	0	0	-9.45833
0.844071	2	1	0	0	-9.45833
0.845071	2	1	0	0	-9.45833
0.846071	2	1	0	0	-9.45833
0.847071	2	1	0	0	-9.45833
0.848071	2	1	0	0	-9.45833
0.849071	2	1	0	0	-9.45833
0.850071	2	1	0	0	-9.45833
0.851071	2	1	0	0	-9.45833
0.852071	2	1	0	0	-9.45833
0.853071	2	1	0	0	-9.45833
0.854071	2	1	0	0	-9.45833
0.855071	2	1	0	0	-9.45833
0.856071	2	1	0	0	-9.45833
0.857071	2	1	0	0	-9.45833
0.858071	2	1	0	0	-9.45833
0.859071	2	1	0	0	-9.45833
0.860071	2	1	0	0	-9.45833
0.861071	2	1	0	0	-9.45833
0.862071	2	1	0	0	-9.45833
0.863071	2	1	0	0	-9.45833
0.864071	2	1	0	0	-9.45833
0.865071	2	1	0	0	-9.45833
0.866071	2	1	0	0	-9.45833
0.867071	2	1	0	0	-9.45833
0.868071	2	1	0	0	-9.45833
0.869071	2	1	0	0	-9.45833
0.870071	2	1	0	0	-9.45833
0.871071	2	1	0	0	-9.45833
0.872071	2	1	0	0	-9.45833
0.873071	2	1	0	0	-9.45833
0.874071	2	1	0	0	-9.45833
0.875071	2	1	0	0	-9.45833
0.876071	2	1	0	0	-9.45833
0.877071	2	1	0	0	-9.45833
0.878071	2	1	0	0	-9.45833
0.879071	2	1	0	0	-9.45833
0.880071	2	1	0	0	-9.45833
0.881071	2	1	0	0	-9.45833
0.882071	2	1	0	0	-9.45833
0.883071	2	1	0	0	-9.45833
0.884071	2	1	0	0	-9.45833
0.885071	2	1	0	0	-9.45833
0.886071	2	1	0	0	-9.45833
0.887071	2	1	0	0	-9.45833
0.888071	2	1	0	0	-9.45833
0.889071	2	1	0	0	-9.45833
0.890071	2	1	0	0	-9.45833
0.891071	2	1	0	0	-9.45833
0.892071	2	1	0	0	-9.45833
0.893071	2	1	0	0	-9.45833
0.894071	2	1	0	0	-9.45833
0.895071	2	1	0	0	-9.45833
0.896071	2	1	0	0	-9.45833
0.897071	2	1	0	0	-9.45833
0.898071	2	1	0	0	-9.45833
0.899071	2	1	0	0	-9.45833
0.900071	2	1	0	0	-9.45833
0.901071	2	1	0	0	-9.45833
0.902071	2	1	0	0	-9.45833
0.903071	2	1	0	0	-9.45833
0.904071	2	1	0	0	-9.45833
0.905071	2	1	0	0	-9.45833
0.906071	2	1	0	0	-9.45833
0.907071	2	1	0	0	-9.45833
0.908071	2	1	0	0	-9.45833
0.909071	2	1	0	0	-9.45833
0.910071	2	1	0	0	-9.45833
0.911071	2	1	0	0	-9.45833
0.912071	2	1	0	0	-9.45833
0.913071	2	1	0	0	-9.45833
0.914071	2	1	0	0	-9.45833
0.915071	2	1	0	0	-9.45833
0.916071	2	1	0	0	-9.45833
0.917071	2	1	0	0	-8.38526
0.918071	2	1	0	0	-8.38526
0.919071	2	1	0	0	-8.38526
0.920071	2	1	0	0	-8.38526
0.921071	2	1	0	0	-8.38526
0.922071	2	1	0	0	-8.38526
0.923071	2	1	0	0	-8.38526
0.924071	2	1	0	0	-8.38526
0.925071	2	1	0	0	-8.38526
0.926071	2	1	0	0	-8.38526
0.927071	2	1	0	0	-8.38526
0.928071	2	1	0	0	-8.38526
0.929071	2	1	0	0	-8.38526
0.930071	2	1	0	0	-8.38526
0.931071	2	1	0	0	-8.38526
0.932071	2	1	0	0	-8.38526
0.933071	2	1	0	0	-8.38526
0.934071	2	1	0	0	-8.38526
0.935071	2	1	0	0	-8.38526
0.936071	2	1	0	0	-8.38526
0.937071	2	1	0	0	-8.38526
0.938071	2	1	0	0	-8.38526
0.939071	2	1	0	0	-8.38526
0.940071	2	1	0	0	-8.38526
0.941071	2	1	0	0	-8.38526
0.942071	2	1	0	0	-8.38526
0.943071	2	1	0	0	-8.38526
0.944071	2	1	0	0	-8.38526
0.945071	2	1	0	0	-8.38526
0.946071	2	1	0	0	-8.38526
0.947071	2	1	0	0	-8.38526
0.948071	2	1	0	0	-8.38526
0.949071	2	1	0	0	-8.38526
0.950071	2	1	0	0	-8.38526
0.951071	2	1	0	0	-8.38526
0.952071	2	1	0	0	-8.38526
0.953071	2	1	0	0	-8.38526
0.954071	2	1	0	0	-8.38526
0.955071	2	1	0	0	-8.38526
0.956071	2	1	0	0	-8.38526
0.957071	2	1	0	0	-8.38526
0.958071	2	1	0	0	-8.38526
0.959071	2	1	0	0	-8.38526
0.960071	2	1	0	0	-8.38526
0.961071	2	1	0	0	-8.38526
0.962071	2	1	0	0	-8.38526
0.963071	2	1	0	0	-8.38526
0.964071	2	1	0	0	-8.38526
0.965071	2	1	0	0	-8.38526
0.966071	2	1	0	0	-8.38526
0.967071	2	1	0	0	-8.38526
0.968071	2	1	0	0	-8.38526
0.969071	2	1	0	0	-8.38526
0.970071	2	1	0	0	-8.38526
0.971071	2	1	0	0	-8.38526
0.972071	2	1	0	0	-8.38526
0.973071	2	1	0	0	-8.38526
0.974071	2	1	0	0	-8.38526
0.975071	2	1	0	0	-8.38526
0.976071	2	1	0	0	-8.38526
0.977071	2	1	0	0	-8.38526
0.978071	2	1	0	0	-8.38526
0.979071	2	1	0	0	-8.38526
0.980071	2	1	0	0	-8.38526
0.981071	2	1	0	0	-8.38526
0.982071	2	1	0	0	-8.38526
0.983071	2	1	0	0	-8.38526
0.984071	2	1	0	0	-8.38526
0.985071	2	1	0	0	-8.38526
0.986071	2	1	0	0	-8.38526
0.987071	2	1	0	0	-8.38526
0.988071	2	1	0	0	-8.38526
0.989071	2	1	0	0	-8.38526
0.990071	2	1	0	0	-8.38526
0.991071	2	1	0	0	-8.38526
0.992071	2	1	0	0	-8.38526
0.993071	2	1	0	0	-8.38526
0.994071	2	1	0	0	-8.38526
0.995071	2	1	0	0	-8.38526
0.996071	2	1	0	0	-8.38526
0.997071	2	1	0	0	-8.38526
0.998071	2	1	0	0	-8.38526
0.999071	2	1	0	0	-8.38526
1.00007	2	1	0	0	-8.38526
1.00107	2	1	0	0	-8.38526
1.00207	2	1	0	0	-8.38526
1.00307	2	1	0	0	-8.38526
1.00407	2	1	0	0	-8.38526
1.00507	2	1	0	0	-8.38526
1.00607	2	1	0	0	-8.38526
1.00707	2	1	0	0	-8.38526
1.00807	2	1	0	0	-8.38526
1.00907	2	1	0	0	-8.38526
1.01007	2	1	0	0	-8.38526
1.01107	2	1	0	0	-8.38526
1.01207	2	1	0	0	-8.38526
1.01307	2	1	0	0	-8.38526
1.01407	2	1	0	0	-8.38526
1.01507	2	1	0	0	-8.38526
1.01607	2	1	0	0	-8.38526
1.01707	2	1	0	0	-8.38526
1.01807	2	1	0	0	-4.4759
1.01907	2	1	0	0	-4.4759
1.02007	2	1	0	0	-4.4759
1.02107	2	1	0	0	-4.4759
1.02207	2	1	0	0	-4.4759
1.02307	2	1	0	0	-4.4759
1.02407	2	1	0	0	-4.4759
1.02507	2	1	0	0	-4.4759
1.02607	2	1	0	0	-4.4759
1.02707	2	1	0	0	-4.4759
1.02807	2	1	0	0	-4.4759
1.02907	2	1	0	0	-4.4759
1.03007	2	1	0	0	-4.4759
1.03107	2	1	0	0	-4.4759
1.03207	2	1	0	0	-4.4759
1.03307	2	1	0	0	-4.4759
1.03407	2	1	0	0	-4.4759
1.03507	2	1	0	0	-4.4759
1.03607	2	1	0	0	-4.4759
1.03707	2	1	0	0	-4.4759
1.03807	2	1	0	0	-4.4759
1.03907	2	1	0	0	-4.4759
1.04007	2	1	0	0	-4.4759
1.04107	2	1	0	0	-4.4759
1.04207	2	1	0	0	-4.4759
1.04307	2	1	0	0	-4.4759
1.04407	2	1	0	0	-4.4759
1.04507	2	1	0	0	-4.4759
1.04607	2	1	0	0	-4.4759
1.04707	2	1	0	0	-4.4759
1.04807	2	1	0	0	-4.4759
1.04907	2	1	0	0	-4.4759
1.05007	2	1	0	0	-4.4759
1.05107	2	1	0	0	-4.4759
1.05207	2	1	0	0	-4.4759
1.05307	2	1	0	0	-4.4759
1.05407	2	1	0	0	-4.4759
1.05507	2	1	0	0	-4.4759
1.05607	2	1	0	0	-4.4759
1.05707	2	1	0	0	-4.4759
1.05807	2	1	0	0	-4.4759
1.05907	2	1	0	0	-4.4759
1.06007	2	1	0	0	-4.4759
