time(s)	cellId	rnti	lcid	packetSize
0.865162	2	1	4	1030
0.865202	2	1	4	1030
0.865242	2	1	4	1030
0.865282	2	1	4	1030
0.865322	2	1	4	1030
0.865362	2	1	4	1030
0.865402	2	1	4	1030
0.865442	2	1	4	1030
0.865482	2	1	4	1030
0.865522	2	1	4	1030
0.865562	2	1	4	1030
0.865602	2	1	4	1030
0.865642	2	1	4	1030
0.865682	2	1	4	1030
0.865722	2	1	4	1030
0.865762	2	1	4	1030
0.865802	2	1	4	1030
0.865842	2	1	4	1030
0.865882	2	1	4	1030
0.865922	2	1	4	1030
0.865962	2	1	4	1030
0.866002	2	1	4	1030
0.866042	2	1	4	1030
0.866082	2	1	4	1030
0.866122	2	1	4	1030
0.866162	2	1	4	1030
0.866202	2	1	4	1030
0.866242	2	1	4	1030
0.866282	2	1	4	1030
0.866322	2	1	4	1030
0.866362	2	1	4	1030
0.866402	2	1	4	1030
0.866442	2	1	4	1030
0.866482	2	1	4	1030
0.866522	2	1	4	1030
0.866562	2	1	4	1030
0.866602	2	1	4	1030
0.866642	2	1	4	1030
0.866682	2	1	4	1030
0.866722	2	1	4	1030
0.866762	2	1	4	1030
0.866802	2	1	4	1030
0.866842	2	1	4	1030
0.866882	2	1	4	1030
0.866922	2	1	4	1030
0.866962	2	1	4	1030
0.867002	2	1	4	1030
0.867042	2	1	4	1030
0.867082	2	1	4	1030
0.867122	2	1	4	1030
0.867162	2	1	4	1030
0.867202	2	1	4	1030
0.867242	2	1	4	1030
0.867282	2	1	4	1030
0.867322	2	1	4	1030
0.867362	2	1	4	1030
0.867402	2	1	4	1030
0.867442	2	1	4	1030
0.867482	2	1	4	1030
0.867522	2	1	4	1030
0.867562	2	1	4	1030
0.867602	2	1	4	1030
0.867642	2	1	4	1030
0.867682	2	1	4	1030
0.867722	2	1	4	1030
0.867762	2	1	4	1030
0.867802	2	1	4	1030
0.867842	2	1	4	1030
0.867882	2	1	4	1030
0.867922	2	1	4	1030
0.867962	2	1	4	1030
0.868002	2	1	4	1030
0.868042	2	1	4	1030
0.868082	2	1	4	1030
0.868122	2	1	4	1030
0.868162	2	1	4	1030
0.868202	2	1	4	1030
0.868242	2	1	4	1030
0.868282	2	1	4	1030
0.868322	2	1	4	1030
0.868362	2	1	4	1030
0.868402	2	1	4	1030
0.868442	2	1	4	1030
0.868482	2	1	4	1030
0.868522	2	1	4	1030
0.868562	2	1	4	1030
0.868602	2	1	4	1030
0.868642	2	1	4	1030
0.868682	2	1	4	1030
0.868722	2	1	4	1030
0.868762	2	1	4	1030
0.868802	2	1	4	1030
0.868842	2	1	4	1030
0.868882	2	1	4	1030
0.868922	2	1	4	1030
0.868962	2	1	4	1030
0.869002	2	1	4	1030
0.869042	2	1	4	1030
0.869082	2	1	4	1030
0.869122	2	1	4	1030
0.869162	2	1	4	1030
0.869202	2	1	4	1030
0.869242	2	1	4	1030
0.869282	2	1	4	1030
0.869322	2	1	4	1030
0.869362	2	1	4	1030
0.869402	2	1	4	1030
0.869442	2	1	4	1030
0.869482	2	1	4	1030
0.869522	2	1	4	1030
0.869562	2	1	4	1030
0.869602	2	1	4	1030
0.869642	2	1	4	1030
0.869682	2	1	4	1030
0.869722	2	1	4	1030
0.869762	2	1	4	1030
0.869802	2	1	4	1030
0.869842	2	1	4	1030
0.869882	2	1	4	1030
0.869922	2	1	4	1030
0.869962	2	1	4	1030
0.870002	2	1	4	1030
0.870042	2	1	4	1030
0.870082	2	1	4	1030
0.870122	2	1	4	1030
0.870162	2	1	4	1030
0.870202	2	1	4	1030
0.870242	2	1	4	1030
0.870282	2	1	4	1030
0.870322	2	1	4	1030
0.870362	2	1	4	1030
0.870402	2	1	4	1030
0.870442	2	1	4	1030
0.870482	2	1	4	1030
0.870522	2	1	4	1030
0.870562	2	1	4	1030
0.870602	2	1	4	1030
0.870642	2	1	4	1030
0.870682	2	1	4	1030
0.870722	2	1	4	1030
0.870762	2	1	4	1030
0.870802	2	1	4	1030
0.870842	2	1	4	1030
0.870882	2	1	4	1030
0.870922	2	1	4	1030
0.870962	2	1	4	1030
0.871002	2	1	4	1030
0.871042	2	1	4	1030
0.871082	2	1	4	1030
0.871122	2	1	4	1030
0.871162	2	1	4	1030
0.871202	2	1	4	1030
0.871242	2	1	4	1030
0.871282	2	1	4	1030
0.871322	2	1	4	1030
0.871362	2	1	4	1030
0.871402	2	1	4	1030
0.871442	2	1	4	1030
0.871482	2	1	4	1030
0.871522	2	1	4	1030
0.871562	2	1	4	1030
0.871602	2	1	4	1030
0.871642	2	1	4	1030
0.871682	2	1	4	1030
0.871722	2	1	4	1030
0.871762	2	1	4	1030
0.871802	2	1	4	1030
0.871842	2	1	4	1030
0.871882	2	1	4	1030
0.871922	2	1	4	1030
0.871962	2	1	4	1030
0.872002	2	1	4	1030
0.872042	2	1	4	1030
0.872082	2	1	4	1030
0.872122	2	1	4	1030
0.872162	2	1	4	1030
0.872202	2	1	4	1030
0.872242	2	1	4	1030
0.872282	2	1	4	1030
0.872322	2	1	4	1030
0.872362	2	1	4	1030
0.872402	2	1	4	1030
0.872442	2	1	4	1030
0.872482	2	1	4	1030
0.872522	2	1	4	1030
0.872562	2	1	4	1030
0.872602	2	1	4	1030
0.872642	2	1	4	1030
0.872682	2	1	4	1030
0.872722	2	1	4	1030
0.872762	2	1	4	1030
0.872802	2	1	4	1030
0.872842	2	1	4	1030
0.872882	2	1	4	1030
0.872922	2	1	4	1030
0.872962	2	1	4	1030
0.873002	2	1	4	1030
0.873042	2	1	4	1030
0.873082	2	1	4	1030
0.873122	2	1	4	1030
0.873162	2	1	4	1030
0.873202	2	1	4	1030
0.873242	2	1	4	1030
0.873282	2	1	4	1030
0.873322	2	1	4	1030
0.873362	2	1	4	1030
0.873402	2	1	4	1030
0.873442	2	1	4	1030
0.873482	2	1	4	1030
0.873522	2	1	4	1030
0.873562	2	1	4	1030
0.873602	2	1	4	1030
0.873642	2	1	4	1030
0.873682	2	1	4	1030
0.873722	2	1	4	1030
0.873762	2	1	4	1030
0.873802	2	1	4	1030
0.873842	2	1	4	1030
0.873882	2	1	4	1030
0.873922	2	1	4	1030
0.873962	2	1	4	1030
0.874002	2	1	4	1030
0.874042	2	1	4	1030
0.874082	2	1	4	1030
0.874122	2	1	4	1030
0.874162	2	1	4	1030
0.874202	2	1	4	1030
0.874242	2	1	4	1030
0.874282	2	1	4	1030
0.874322	2	1	4	1030
0.874362	2	1	4	1030
0.874402	2	1	4	1030
0.874442	2	1	4	1030
0.874482	2	1	4	1030
0.874522	2	1	4	1030
0.874562	2	1	4	1030
0.874602	2	1	4	1030
0.874642	2	1	4	1030
0.874682	2	1	4	1030
0.874722	2	1	4	1030
0.874762	2	1	4	1030
0.874802	2	1	4	1030
0.874842	2	1	4	1030
0.874882	2	1	4	1030
0.874922	2	1	4	1030
0.874962	2	1	4	1030
0.875002	2	1	4	1030
0.875042	2	1	4	1030
0.875082	2	1	4	1030
0.875122	2	1	4	1030
0.875162	2	1	4	1030
0.875202	2	1	4	1030
0.875242	2	1	4	1030
0.875282	2	1	4	1030
0.875322	2	1	4	1030
0.875362	2	1	4	1030
0.875402	2	1	4	1030
0.875442	2	1	4	1030
0.875482	2	1	4	1030
0.875522	2	1	4	1030
0.875562	2	1	4	1030
0.875602	2	1	4	1030
0.875642	2	1	4	1030
0.875682	2	1	4	1030
0.875722	2	1	4	1030
0.875762	2	1	4	1030
0.875802	2	1	4	1030
0.875842	2	1	4	1030
0.875882	2	1	4	1030
0.875922	2	1	4	1030
0.875962	2	1	4	1030
0.876002	2	1	4	1030
0.876042	2	1	4	1030
0.876082	2	1	4	1030
0.876122	2	1	4	1030
0.876162	2	1	4	1030
0.876202	2	1	4	1030
0.876242	2	1	4	1030
0.876282	2	1	4	1030
0.876322	2	1	4	1030
0.876362	2	1	4	1030
0.876402	2	1	4	1030
0.876442	2	1	4	1030
0.876482	2	1	4	1030
0.876522	2	1	4	1030
0.876562	2	1	4	1030
0.876602	2	1	4	1030
0.876642	2	1	4	1030
0.876682	2	1	4	1030
0.876722	2	1	4	1030
0.876762	2	1	4	1030
0.876802	2	1	4	1030
0.876842	2	1	4	1030
0.876882	2	1	4	1030
0.876922	2	1	4	1030
0.876962	2	1	4	1030
0.877002	2	1	4	1030
0.877042	2	1	4	1030
0.877082	2	1	4	1030
0.877122	2	1	4	1030
0.877162	2	1	4	1030
0.877202	2	1	4	1030
0.877242	2	1	4	1030
0.877282	2	1	4	1030
0.877322	2	1	4	1030
0.877362	2	1	4	1030
0.877402	2	1	4	1030
0.877442	2	1	4	1030
0.877482	2	1	4	1030
0.877522	2	1	4	1030
0.877562	2	1	4	1030
0.877602	2	1	4	1030
0.877642	2	1	4	1030
0.877682	2	1	4	1030
0.877722	2	1	4	1030
0.877762	2	1	4	1030
0.877802	2	1	4	1030
0.877842	2	1	4	1030
0.877882	2	1	4	1030
0.877922	2	1	4	1030
0.877962	2	1	4	1030
0.878002	2	1	4	1030
0.878042	2	1	4	1030
0.878082	2	1	4	1030
0.878122	2	1	4	1030
0.878162	2	1	4	1030
0.878202	2	1	4	1030
0.878242	2	1	4	1030
0.878282	2	1	4	1030
0.878322	2	1	4	1030
0.878362	2	1	4	1030
0.878402	2	1	4	1030
0.878442	2	1	4	1030
0.878482	2	1	4	1030
0.878522	2	1	4	1030
0.878562	2	1	4	1030
0.878602	2	1	4	1030
0.878642	2	1	4	1030
0.878682	2	1	4	1030
0.878722	2	1	4	1030
0.878762	2	1	4	1030
0.878802	2	1	4	1030
0.878842	2	1	4	1030
0.878882	2	1	4	1030
0.878922	2	1	4	1030
0.878962	2	1	4	1030
0.879002	2	1	4	1030
0.879042	2	1	4	1030
0.879082	2	1	4	1030
0.879122	2	1	4	1030
0.879162	2	1	4	1030
0.879202	2	1	4	1030
0.879242	2	1	4	1030
0.879282	2	1	4	1030
0.879322	2	1	4	1030
0.879362	2	1	4	1030
0.879402	2	1	4	1030
0.879442	2	1	4	1030
0.879482	2	1	4	1030
0.879522	2	1	4	1030
0.879562	2	1	4	1030
0.879602	2	1	4	1030
0.879642	2	1	4	1030
0.879682	2	1	4	1030
0.879722	2	1	4	1030
0.879762	2	1	4	1030
0.879802	2	1	4	1030
0.879842	2	1	4	1030
0.879882	2	1	4	1030
0.879922	2	1	4	1030
0.879962	2	1	4	1030
0.880002	2	1	4	1030
0.880042	2	1	4	1030
0.880082	2	1	4	1030
0.880122	2	1	4	1030
0.880162	2	1	4	1030
0.880202	2	1	4	1030
0.880242	2	1	4	1030
0.880282	2	1	4	1030
0.880322	2	1	4	1030
0.880362	2	1	4	1030
0.880402	2	1	4	1030
0.880442	2	1	4	1030
0.880482	2	1	4	1030
0.880522	2	1	4	1030
0.880562	2	1	4	1030
0.880602	2	1	4	1030
0.880642	2	1	4	1030
0.880682	2	1	4	1030
0.880722	2	1	4	1030
0.880762	2	1	4	1030
0.880802	2	1	4	1030
0.880842	2	1	4	1030
0.880882	2	1	4	1030
0.880922	2	1	4	1030
0.880962	2	1	4	1030
0.881002	2	1	4	1030
0.881042	2	1	4	1030
0.881082	2	1	4	1030
0.881122	2	1	4	1030
0.881162	2	1	4	1030
0.881202	2	1	4	1030
0.881242	2	1	4	1030
0.881282	2	1	4	1030
0.881322	2	1	4	1030
0.881362	2	1	4	1030
0.881402	2	1	4	1030
0.881442	2	1	4	1030
0.881482	2	1	4	1030
0.881522	2	1	4	1030
0.881562	2	1	4	1030
0.881602	2	1	4	1030
0.881642	2	1	4	1030
0.881682	2	1	4	1030
0.881722	2	1	4	1030
0.881762	2	1	4	1030
0.881802	2	1	4	1030
0.881842	2	1	4	1030
0.881882	2	1	4	1030
0.881922	2	1	4	1030
0.881962	2	1	4	1030
0.882002	2	1	4	1030
0.882042	2	1	4	1030
0.882082	2	1	4	1030
0.882122	2	1	4	1030
0.882162	2	1	4	1030
0.882202	2	1	4	1030
0.882242	2	1	4	1030
0.882282	2	1	4	1030
0.882322	2	1	4	1030
0.882362	2	1	4	1030
0.882402	2	1	4	1030
0.882442	2	1	4	1030
0.882482	2	1	4	1030
0.882522	2	1	4	1030
0.882562	2	1	4	1030
0.882602	2	1	4	1030
0.882642	2	1	4	1030
0.882682	2	1	4	1030
0.882722	2	1	4	1030
0.882762	2	1	4	1030
0.882802	2	1	4	1030
0.882842	2	1	4	1030
0.882882	2	1	4	1030
0.882922	2	1	4	1030
0.882962	2	1	4	1030
0.883002	2	1	4	1030
0.883042	2	1	4	1030
0.883082	2	1	4	1030
0.883122	2	1	4	1030
0.883162	2	1	4	1030
0.883202	2	1	4	1030
0.883242	2	1	4	1030
0.883282	2	1	4	1030
0.883322	2	1	4	1030
0.883362	2	1	4	1030
0.883402	2	1	4	1030
0.883442	2	1	4	1030
0.883482	2	1	4	1030
0.883522	2	1	4	1030
0.883562	2	1	4	1030
0.883602	2	1	4	1030
0.883642	2	1	4	1030
0.883682	2	1	4	1030
0.883722	2	1	4	1030
0.883762	2	1	4	1030
0.883802	2	1	4	1030
0.883842	2	1	4	1030
0.883882	2	1	4	1030
0.883922	2	1	4	1030
0.883962	2	1	4	1030
0.884002	2	1	4	1030
0.884042	2	1	4	1030
0.884082	2	1	4	1030
0.884122	2	1	4	1030
0.884162	2	1	4	1030
0.884202	2	1	4	1030
0.884242	2	1	4	1030
0.884282	2	1	4	1030
0.884322	2	1	4	1030
0.884362	2	1	4	1030
0.884402	2	1	4	1030
0.884442	2	1	4	1030
0.884482	2	1	4	1030
0.884522	2	1	4	1030
0.884562	2	1	4	1030
0.884602	2	1	4	1030
0.884642	2	1	4	1030
0.884682	2	1	4	1030
0.884722	2	1	4	1030
0.884762	2	1	4	1030
0.884802	2	1	4	1030
0.884842	2	1	4	1030
0.884882	2	1	4	1030
0.884922	2	1	4	1030
0.884962	2	1	4	1030
0.885002	2	1	4	1030
0.885042	2	1	4	1030
0.885082	2	1	4	1030
0.885122	2	1	4	1030
0.885162	2	1	4	1030
0.885202	2	1	4	1030
0.885242	2	1	4	1030
0.885282	2	1	4	1030
0.885322	2	1	4	1030
0.885362	2	1	4	1030
0.885402	2	1	4	1030
0.885442	2	1	4	1030
0.885482	2	1	4	1030
0.885522	2	1	4	1030
0.885562	2	1	4	1030
0.885602	2	1	4	1030
0.885642	2	1	4	1030
0.885682	2	1	4	1030
0.885722	2	1	4	1030
0.885762	2	1	4	1030
0.885802	2	1	4	1030
0.885842	2	1	4	1030
0.885882	2	1	4	1030
0.885922	2	1	4	1030
0.885962	2	1	4	1030
0.886002	2	1	4	1030
0.886042	2	1	4	1030
0.886082	2	1	4	1030
0.886122	2	1	4	1030
0.886162	2	1	4	1030
0.886202	2	1	4	1030
0.886242	2	1	4	1030
0.886282	2	1	4	1030
0.886322	2	1	4	1030
0.886362	2	1	4	1030
0.886402	2	1	4	1030
0.886442	2	1	4	1030
0.886482	2	1	4	1030
0.886522	2	1	4	1030
0.886562	2	1	4	1030
0.886602	2	1	4	1030
0.886642	2	1	4	1030
0.886682	2	1	4	1030
0.886722	2	1	4	1030
0.886762	2	1	4	1030
0.886802	2	1	4	1030
0.886842	2	1	4	1030
0.886882	2	1	4	1030
0.886922	2	1	4	1030
0.886962	2	1	4	1030
0.887002	2	1	4	1030
0.887042	2	1	4	1030
0.887082	2	1	4	1030
0.887122	2	1	4	1030
0.887162	2	1	4	1030
0.887202	2	1	4	1030
0.887242	2	1	4	1030
0.887282	2	1	4	1030
0.887322	2	1	4	1030
0.887362	2	1	4	1030
0.887402	2	1	4	1030
0.887442	2	1	4	1030
0.887482	2	1	4	1030
0.887522	2	1	4	1030
0.887562	2	1	4	1030
0.887602	2	1	4	1030
0.887642	2	1	4	1030
0.887682	2	1	4	1030
0.887722	2	1	4	1030
0.887762	2	1	4	1030
0.887802	2	1	4	1030
0.887842	2	1	4	1030
0.887882	2	1	4	1030
0.887922	2	1	4	1030
0.887962	2	1	4	1030
0.888002	2	1	4	1030
0.888042	2	1	4	1030
0.888082	2	1	4	1030
0.888122	2	1	4	1030
0.888162	2	1	4	1030
0.888202	2	1	4	1030
0.888242	2	1	4	1030
0.888282	2	1	4	1030
0.888322	2	1	4	1030
0.888362	2	1	4	1030
0.888402	2	1	4	1030
0.888442	2	1	4	1030
0.888482	2	1	4	1030
0.888522	2	1	4	1030
0.888562	2	1	4	1030
0.888602	2	1	4	1030
0.888642	2	1	4	1030
0.888682	2	1	4	1030
0.888722	2	1	4	1030
0.888762	2	1	4	1030
0.888802	2	1	4	1030
0.888842	2	1	4	1030
0.888882	2	1	4	1030
0.888922	2	1	4	1030
0.888962	2	1	4	1030
0.889002	2	1	4	1030
0.889042	2	1	4	1030
0.889082	2	1	4	1030
0.889122	2	1	4	1030
0.889162	2	1	4	1030
0.889202	2	1	4	1030
0.889242	2	1	4	1030
0.889282	2	1	4	1030
0.889322	2	1	4	1030
0.889362	2	1	4	1030
0.889402	2	1	4	1030
0.889442	2	1	4	1030
0.889482	2	1	4	1030
0.889522	2	1	4	1030
0.889562	2	1	4	1030
0.889602	2	1	4	1030
0.889642	2	1	4	1030
0.889682	2	1	4	1030
0.889722	2	1	4	1030
0.889762	2	1	4	1030
0.889802	2	1	4	1030
0.889842	2	1	4	1030
0.889882	2	1	4	1030
0.889922	2	1	4	1030
0.889962	2	1	4	1030
0.890002	2	1	4	1030
0.890042	2	1	4	1030
0.890082	2	1	4	1030
0.890122	2	1	4	1030
0.890162	2	1	4	1030
0.890202	2	1	4	1030
0.890242	2	1	4	1030
0.890282	2	1	4	1030
0.890322	2	1	4	1030
0.890362	2	1	4	1030
0.890402	2	1	4	1030
0.890442	2	1	4	1030
0.890482	2	1	4	1030
0.890522	2	1	4	1030
0.890562	2	1	4	1030
0.890602	2	1	4	1030
0.890642	2	1	4	1030
0.890682	2	1	4	1030
0.890722	2	1	4	1030
0.890762	2	1	4	1030
0.890802	2	1	4	1030
0.890842	2	1	4	1030
0.890882	2	1	4	1030
0.890922	2	1	4	1030
0.890962	2	1	4	1030
0.891002	2	1	4	1030
0.891042	2	1	4	1030
0.891082	2	1	4	1030
0.891122	2	1	4	1030
0.891162	2	1	4	1030
0.891202	2	1	4	1030
0.891242	2	1	4	1030
0.891282	2	1	4	1030
0.891322	2	1	4	1030
0.891362	2	1	4	1030
0.891402	2	1	4	1030
0.891442	2	1	4	1030
0.891482	2	1	4	1030
0.891522	2	1	4	1030
0.891562	2	1	4	1030
0.891602	2	1	4	1030
0.891642	2	1	4	1030
0.891682	2	1	4	1030
0.891722	2	1	4	1030
0.891762	2	1	4	1030
0.891802	2	1	4	1030
0.891842	2	1	4	1030
0.891882	2	1	4	1030
0.891922	2	1	4	1030
0.891962	2	1	4	1030
0.892002	2	1	4	1030
0.892042	2	1	4	1030
0.892082	2	1	4	1030
0.892122	2	1	4	1030
0.892162	2	1	4	1030
0.892202	2	1	4	1030
0.892242	2	1	4	1030
0.892282	2	1	4	1030
0.892322	2	1	4	1030
0.892362	2	1	4	1030
0.892402	2	1	4	1030
0.892442	2	1	4	1030
0.892482	2	1	4	1030
0.892522	2	1	4	1030
0.892562	2	1	4	1030
0.892602	2	1	4	1030
0.892642	2	1	4	1030
0.892682	2	1	4	1030
0.892722	2	1	4	1030
0.892762	2	1	4	1030
0.892802	2	1	4	1030
0.892842	2	1	4	1030
0.892882	2	1	4	1030
0.892922	2	1	4	1030
0.892962	2	1	4	1030
0.893002	2	1	4	1030
0.893042	2	1	4	1030
0.893082	2	1	4	1030
0.893122	2	1	4	1030
0.893162	2	1	4	1030
0.893202	2	1	4	1030
0.893242	2	1	4	1030
0.893282	2	1	4	1030
0.893322	2	1	4	1030
0.893362	2	1	4	1030
0.893402	2	1	4	1030
0.893442	2	1	4	1030
0.893482	2	1	4	1030
0.893522	2	1	4	1030
0.893562	2	1	4	1030
0.893602	2	1	4	1030
0.893642	2	1	4	1030
0.893682	2	1	4	1030
0.893722	2	1	4	1030
0.893762	2	1	4	1030
0.893802	2	1	4	1030
0.893842	2	1	4	1030
0.893882	2	1	4	1030
0.893922	2	1	4	1030
0.893962	2	1	4	1030
0.894002	2	1	4	1030
0.894042	2	1	4	1030
0.894082	2	1	4	1030
0.894122	2	1	4	1030
0.894162	2	1	4	1030
0.894202	2	1	4	1030
0.894242	2	1	4	1030
0.894282	2	1	4	1030
0.894322	2	1	4	1030
0.894362	2	1	4	1030
0.894402	2	1	4	1030
0.894442	2	1	4	1030
0.894482	2	1	4	1030
0.894522	2	1	4	1030
0.894562	2	1	4	1030
0.894602	2	1	4	1030
0.894642	2	1	4	1030
0.894682	2	1	4	1030
0.894722	2	1	4	1030
0.894762	2	1	4	1030
0.894802	2	1	4	1030
0.894842	2	1	4	1030
0.894882	2	1	4	1030
0.894922	2	1	4	1030
0.894962	2	1	4	1030
0.895002	2	1	4	1030
0.895042	2	1	4	1030
0.895082	2	1	4	1030
0.895122	2	1	4	1030
0.895162	2	1	4	1030
0.895202	2	1	4	1030
0.895242	2	1	4	1030
0.895282	2	1	4	1030
0.895322	2	1	4	1030
0.895362	2	1	4	1030
0.895402	2	1	4	1030
0.895442	2	1	4	1030
0.895482	2	1	4	1030
0.895522	2	1	4	1030
0.895562	2	1	4	1030
0.895602	2	1	4	1030
0.895642	2	1	4	1030
0.895682	2	1	4	1030
0.895722	2	1	4	1030
0.895762	2	1	4	1030
0.895802	2	1	4	1030
0.895842	2	1	4	1030
0.895882	2	1	4	1030
0.895922	2	1	4	1030
0.895962	2	1	4	1030
0.896002	2	1	4	1030
0.896042	2	1	4	1030
0.896082	2	1	4	1030
0.896122	2	1	4	1030
0.896162	2	1	4	1030
0.896202	2	1	4	1030
0.896242	2	1	4	1030
0.896282	2	1	4	1030
0.896322	2	1	4	1030
0.896362	2	1	4	1030
0.896402	2	1	4	1030
0.896442	2	1	4	1030
0.896482	2	1	4	1030
0.896522	2	1	4	1030
0.896562	2	1	4	1030
0.896602	2	1	4	1030
0.896642	2	1	4	1030
0.896682	2	1	4	1030
0.896722	2	1	4	1030
0.896762	2	1	4	1030
0.896802	2	1	4	1030
0.896842	2	1	4	1030
0.896882	2	1	4	1030
0.896922	2	1	4	1030
0.896962	2	1	4	1030
0.897002	2	1	4	1030
0.897042	2	1	4	1030
0.897082	2	1	4	1030
0.897122	2	1	4	1030
0.897162	2	1	4	1030
0.897202	2	1	4	1030
0.897242	2	1	4	1030
0.897282	2	1	4	1030
0.897322	2	1	4	1030
0.897362	2	1	4	1030
0.897402	2	1	4	1030
0.897442	2	1	4	1030
0.897482	2	1	4	1030
0.897522	2	1	4	1030
0.897562	2	1	4	1030
0.897602	2	1	4	1030
0.897642	2	1	4	1030
0.897682	2	1	4	1030
0.897722	2	1	4	1030
0.897762	2	1	4	1030
0.897802	2	1	4	1030
0.897842	2	1	4	1030
0.897882	2	1	4	1030
0.897922	2	1	4	1030
0.897962	2	1	4	1030
0.898002	2	1	4	1030
0.898042	2	1	4	1030
0.898082	2	1	4	1030
0.898122	2	1	4	1030
0.898162	2	1	4	1030
0.898202	2	1	4	1030
0.898242	2	1	4	1030
0.898282	2	1	4	1030
0.898322	2	1	4	1030
0.898362	2	1	4	1030
0.898402	2	1	4	1030
0.898442	2	1	4	1030
0.898482	2	1	4	1030
0.898522	2	1	4	1030
0.898562	2	1	4	1030
0.898602	2	1	4	1030
0.898642	2	1	4	1030
0.898682	2	1	4	1030
0.898722	2	1	4	1030
0.898762	2	1	4	1030
0.898802	2	1	4	1030
0.898842	2	1	4	1030
0.898882	2	1	4	1030
0.898922	2	1	4	1030
0.898962	2	1	4	1030
0.899002	2	1	4	1030
0.899042	2	1	4	1030
0.899082	2	1	4	1030
0.899122	2	1	4	1030
0.899162	2	1	4	1030
0.899202	2	1	4	1030
0.899242	2	1	4	1030
0.899282	2	1	4	1030
0.899322	2	1	4	1030
0.899362	2	1	4	1030
0.899402	2	1	4	1030
0.899442	2	1	4	1030
0.899482	2	1	4	1030
0.899522	2	1	4	1030
0.899562	2	1	4	1030
0.899602	2	1	4	1030
0.899642	2	1	4	1030
0.899682	2	1	4	1030
0.899722	2	1	4	1030
0.899762	2	1	4	1030
0.899802	2	1	4	1030
0.899842	2	1	4	1030
0.899882	2	1	4	1030
0.899922	2	1	4	1030
0.899962	2	1	4	1030
0.900002	2	1	4	1030
0.900042	2	1	4	1030
0.900082	2	1	4	1030
0.900122	2	1	4	1030
0.900162	2	1	4	1030
0.900202	2	1	4	1030
0.900242	2	1	4	1030
0.900282	2	1	4	1030
0.900322	2	1	4	1030
0.900362	2	1	4	1030
0.900402	2	1	4	1030
0.900442	2	1	4	1030
0.900482	2	1	4	1030
0.900522	2	1	4	1030
0.900562	2	1	4	1030
0.900602	2	1	4	1030
0.900642	2	1	4	1030
0.900682	2	1	4	1030
0.900722	2	1	4	1030
0.900762	2	1	4	1030
0.900802	2	1	4	1030
0.900842	2	1	4	1030
0.900882	2	1	4	1030
0.900922	2	1	4	1030
0.900962	2	1	4	1030
0.901002	2	1	4	1030
0.901042	2	1	4	1030
0.901082	2	1	4	1030
0.901122	2	1	4	1030
0.901162	2	1	4	1030
0.901202	2	1	4	1030
0.901242	2	1	4	1030
0.901282	2	1	4	1030
0.901322	2	1	4	1030
0.901362	2	1	4	1030
0.901402	2	1	4	1030
0.901442	2	1	4	1030
0.901482	2	1	4	1030
0.901522	2	1	4	1030
0.901562	2	1	4	1030
0.901602	2	1	4	1030
0.901642	2	1	4	1030
0.901682	2	1	4	1030
0.901722	2	1	4	1030
0.901762	2	1	4	1030
0.901802	2	1	4	1030
0.901842	2	1	4	1030
0.901882	2	1	4	1030
0.901922	2	1	4	1030
0.901962	2	1	4	1030
0.902002	2	1	4	1030
0.902042	2	1	4	1030
0.902082	2	1	4	1030
0.902122	2	1	4	1030
0.902162	2	1	4	1030
0.902202	2	1	4	1030
0.902242	2	1	4	1030
0.902282	2	1	4	1030
0.902322	2	1	4	1030
0.902362	2	1	4	1030
0.902402	2	1	4	1030
0.902442	2	1	4	1030
0.902482	2	1	4	1030
0.902522	2	1	4	1030
0.902562	2	1	4	1030
0.902602	2	1	4	1030
0.902642	2	1	4	1030
0.902682	2	1	4	1030
0.902722	2	1	4	1030
0.902762	2	1	4	1030
0.902802	2	1	4	1030
0.902842	2	1	4	1030
0.902882	2	1	4	1030
0.902922	2	1	4	1030
0.902962	2	1	4	1030
0.903002	2	1	4	1030
0.903042	2	1	4	1030
0.903082	2	1	4	1030
0.903122	2	1	4	1030
0.903162	2	1	4	1030
0.903202	2	1	4	1030
0.903242	2	1	4	1030
0.903282	2	1	4	1030
0.903322	2	1	4	1030
0.903362	2	1	4	1030
0.903402	2	1	4	1030
0.903442	2	1	4	1030
0.903482	2	1	4	1030
0.903522	2	1	4	1030
0.903562	2	1	4	1030
0.903602	2	1	4	1030
0.903642	2	1	4	1030
0.903682	2	1	4	1030
0.903722	2	1	4	1030
0.903762	2	1	4	1030
0.903802	2	1	4	1030
0.903842	2	1	4	1030
0.903882	2	1	4	1030
0.903922	2	1	4	1030
0.903962	2	1	4	1030
0.904002	2	1	4	1030
0.904042	2	1	4	1030
0.904082	2	1	4	1030
0.904122	2	1	4	1030
0.904162	2	1	4	1030
0.904202	2	1	4	1030
0.904242	2	1	4	1030
0.904282	2	1	4	1030
0.904322	2	1	4	1030
0.904362	2	1	4	1030
0.904402	2	1	4	1030
0.904442	2	1	4	1030
0.904482	2	1	4	1030
0.904522	2	1	4	1030
0.904562	2	1	4	1030
0.904602	2	1	4	1030
0.904642	2	1	4	1030
0.904682	2	1	4	1030
0.904722	2	1	4	1030
0.904762	2	1	4	1030
0.904802	2	1	4	1030
0.904842	2	1	4	1030
0.904882	2	1	4	1030
0.904922	2	1	4	1030
0.904962	2	1	4	1030
0.905002	2	1	4	1030
0.905042	2	1	4	1030
